scenario_id,basis,model,history_window_years,history_start_ay,attempted_fits,successful_fits,failed_fits,success_rate,mean_runtime_seconds,mean_percentage_error,median_percentage_error,mean_absolute_percentage_error,root_mean_squared_error,standard_deviation_percentage_error
short_shock_no_break,gross,cashflow_uplift,15,2010,1,1,0,1.0,0.03458439999667462,-7.238901281921321,-7.238901281921321,7.238901281921321,12411819.924972534,
short_shock_no_break,gross,regularized_poisson,15,2010,1,1,0,1.0,1.4198514000017894,-4.091577101661636,-4.091577101661636,4.091577101661636,7015417.9781115055,
short_shock_no_break,gross,regularized_poisson_break_interaction,15,2010,1,1,0,1.0,1.4037884999997914,-4.091522328796766,-4.091522328796766,4.091522328796766,7015324.064559013,
short_shock_no_break,gross,regularized_tweedie,15,2010,1,1,0,1.0,5.673643799993442,-4.803200944705944,-4.803200944705944,4.803200944705944,8235568.198455244,
short_shock_no_break,gross,chain_ladder,10,2015,1,1,0,1.0,0.02126039999711793,-8.339325549134609,-8.339325549134609,8.339325549134609,14298607.341155678,
short_shock_no_break,gross,inflation_adjusted_chain_ladder,10,2015,1,1,0,1.0,0.03816269999515498,-4.692168547883022,-4.692168547883022,4.692168547883022,8045192.054129869,
short_shock_no_break,gross,cashflow_uplift,10,2015,1,1,0,1.0,0.03075420000095619,-3.4700434100731785,-3.4700434100731785,3.4700434100731785,5949736.328803003,
short_shock_no_break,gross,regularized_poisson,10,2015,1,1,0,1.0,0.7382270000016433,-1.5793916457127115,-1.5793916457127115,1.5793916457127115,2708024.8692643046,
short_shock_no_break,gross,regularized_poisson_break_interaction,10,2015,1,1,0,1.0,0.7608471999992616,-1.5793916331260014,-1.5793916331260014,1.5793916331260014,2708024.8476831317,
short_shock_no_break,gross,regularized_tweedie,10,2015,1,1,0,1.0,2.9850743999995757,-2.1286367311242813,-2.1286367311242813,2.1286367311242813,3649760.476549059,
short_shock_no_break,gross,chain_ladder,7,2018,1,1,0,1.0,0.019993299996713176,-8.36205627203518,-8.36205627203518,8.36205627203518,14337581.437972128,
short_shock_no_break,gross,inflation_adjusted_chain_ladder,7,2018,1,1,0,1.0,0.03337930000270717,-7.080090391403237,-7.080090391403237,7.080090391403237,12139522.77676335,
short_shock_no_break,gross,cashflow_uplift,7,2018,1,1,0,1.0,0.02836169999500271,-3.478877149588854,-3.478877149588854,3.478877149588854,5964882.658316642,
short_shock_no_break,gross,regularized_poisson,7,2018,1,0,1,0.0,0.29823860000033164,,,,,
short_shock_no_break,gross,regularized_poisson_break_interaction,7,2018,1,0,1,0.0,0.30558440000459086,,,,,
short_shock_no_break,gross,regularized_tweedie,7,2018,1,0,1,0.0,1.225934000001871,,,,,
short_shock_no_break,gross,chain_ladder,5,2020,1,0,1,0.0,0.008571099999244325,,,,,
short_shock_no_break,gross,inflation_adjusted_chain_ladder,5,2020,1,0,1,0.0,0.014826799997536,,,,,
short_shock_no_break,gross,cashflow_uplift,5,2020,1,0,1,0.0,0.011951200001931284,,,,,
short_shock_no_break,gross,regularized_poisson,5,2020,1,0,1,0.0,0.003976400003011804,,,,,
short_shock_no_break,gross,regularized_poisson_break_interaction,5,2020,1,0,1,0.0,0.007196500002464745,,,,,
short_shock_no_break,gross,regularized_tweedie,5,2020,1,0,1,0.0,0.004070200004207436,,,,,
short_shock_no_break,ceded,chain_ladder,15,2010,1,1,0,1.0,0.023455800001102034,-1.764600567577146,-1.764600567577146,1.764600567577146,1628760.9235107899,
short_shock_no_break,ceded,inflation_adjusted_chain_ladder,15,2010,1,1,0,1.0,0.04566999999951804,5.633760253667829,5.633760253667829,5.633760253667829,5200071.178828537,
