scenario_id,simulation_id,seed,frequency_scenario,tail_type,inflation_scenario,structural_break,clause_type,basis,model,history_window_years,history_start_ay,evaluation_start_ay,evaluation_end_ay,success,success_or_failure,failure_type,failure_category,failure_message,failure_reason,fit_min_accident_year,fit_max_accident_year,fit_received_pre_window_ay,future_cells_hidden_from_fit,evaluation_truth_used_for_fitting,observed_target_paid,true_target_reserve,true_target_ultimate,estimated_target_reserve,true_reserve,estimated_reserve,selected_alpha,selected_power,runtime_seconds,pipeline_reconciliation_passed,model_reconciliation_passed,target_estimate_reconciliation_passed,target_truth_reconciliation_passed,signed_error,absolute_error,percentage_error,absolute_percentage_error,normalised_error
long_stable_break,1,20260817,constant,long,stable,True,none,ceded,regularized_tweedie,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,27938573.29122115,181329380.2888126,209267953.58003375,,181329380.2888126,,,,0.0049189999990630895,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,chain_ladder,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,835436709.1736951,573721498.1829947,835436709.1736951,,,0.031238700001267716,True,True,True,True,261715210.99070036,261715210.99070036,45.61711768158694,45.61711768158694,0.4561711768158694
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,inflation_adjusted_chain_ladder,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,902755945.7699909,573721498.1829947,902755945.7699909,,,0.06553040000289911,True,True,True,True,329034447.5869962,329034447.5869962,57.35090085155691,57.35090085155691,0.5735090085155691
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,cashflow_uplift,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,909977255.4644157,573721498.1829947,909977255.4644157,,,0.053440499999851454,True,True,True,True,336255757.28142095,336255757.28142095,58.609579446884965,58.609579446884965,0.5860957944688496
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,regularized_poisson,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,683901012.8616711,573721498.1829947,683901012.8616711,0.01,,1.8856413000030443,True,True,True,True,110179514.67867637,110179514.67867637,19.204355253833178,19.204355253833178,0.19204355253833177
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,regularized_poisson_break_interaction,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,736754832.5090197,573721498.1829947,736754832.5090197,0.1,,2.055403900005331,True,True,True,True,163033334.326025,163033334.326025,28.416807604797782,28.416807604797782,0.28416807604797784
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,regularized_tweedie,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,695063235.4663975,573721498.1829947,695063235.4663975,0.001,1.3,7.177369800003362,True,True,True,True,121341737.2834028,121341737.2834028,21.149937324590116,21.149937324590116,0.21149937324590115
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,chain_ladder,10,2015,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,ValueError: No paired observations are available for development 10 to 11.,2015,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,,573721498.1829947,,,,0.012704900000244379,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,inflation_adjusted_chain_ladder,10,2015,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,ValueError: No paired observations are available for development 10 to 11.,2015,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,,573721498.1829947,,,,0.02519709999614861,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,cashflow_uplift,10,2015,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,ValueError: No paired observations are available for development 10 to 11.,2015,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,,573721498.1829947,,,,0.01647410000441596,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,regularized_poisson,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,916105363.6777496,573721498.1829947,916105363.6777496,0.01,,0.6776482999994187,True,True,True,True,342383865.4947549,342383865.4947549,59.67771237074122,59.67771237074122,0.5967771237074122
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,regularized_poisson_break_interaction,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,1188678956.9113655,573721498.1829947,1188678956.9113655,1.0,,0.8269300000029034,True,True,True,True,614957458.7283708,614957458.7283708,107.18745256644075,107.18745256644075,1.0718745256644076
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,regularized_tweedie,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,791514493.7058245,573721498.1829947,791514493.7058245,0.0001,1.9,2.9107252000030712,True,True,True,True,217792995.52282977,217792995.52282977,37.961449276799165,37.961449276799165,0.37961449276799164
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,chain_ladder,7,2018,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,ValueError: No paired observations are available for development 7 to 8.,2018,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,,573721498.1829947,,,,0.009816999998292886,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,inflation_adjusted_chain_ladder,7,2018,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,ValueError: No paired observations are available for development 7 to 8.,2018,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,,573721498.1829947,,,,0.018383700000413228,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,cashflow_uplift,7,2018,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,ValueError: No paired observations are available for development 7 to 8.,2018,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,,573721498.1829947,,,,0.012827200000174344,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,regularized_poisson,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No alpha value produced enough successful rolling validation folds.,ValueError: No alpha value produced enough successful rolling validation folds.,2018,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,,573721498.1829947,,,,0.24394919999758713,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,regularized_poisson_break_interaction,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No alpha value produced enough successful rolling validation folds.,ValueError: No alpha value produced enough successful rolling validation folds.,2018,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,,573721498.1829947,,,,0.25257829999463866,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,regularized_tweedie,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No Tweedie power-alpha pair produced enough successful rolling validation folds.,ValueError: No Tweedie power-alpha pair produced enough successful rolling validation folds.,2018,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,,573721498.1829947,,,,1.090475900004094,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,chain_ladder,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,,573721498.1829947,,,,0.008529099999577738,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,inflation_adjusted_chain_ladder,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,,573721498.1829947,,,,0.015504499999224208,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,cashflow_uplift,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,,573721498.1829947,,,,0.01144390000263229,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,regularized_poisson,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,,573721498.1829947,,,,0.005001800003810786,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,regularized_poisson_break_interaction,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,,573721498.1829947,,,,0.01326110000081826,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,gross,regularized_tweedie,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,250731758.66101056,573721498.1829947,824453256.8440052,,573721498.1829947,,,,0.004782099997100886,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,chain_ladder,15,2010,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.008445600004051812,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,inflation_adjusted_chain_ladder,15,2010,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.026891299996350426,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,cashflow_uplift,15,2010,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.012581800001498777,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,regularized_poisson,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,678648832.7025573,246075382.57595578,678648832.7025573,0.1,,1.4247460000042338,True,True,True,True,432573450.1266016,432573450.1266016,175.7889983135878,175.7889983135878,1.7578899831358779
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,regularized_poisson_break_interaction,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,525399745.59957993,246075382.57595578,525399745.59957993,0.1,,2.182233899999119,True,True,True,True,279324363.0236242,279324363.0236242,113.51170527486856,113.51170527486856,1.1351170527486856
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,regularized_tweedie,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,671893926.3599492,246075382.57595578,671893926.3599492,0.1,1.1,6.763606100001198,True,True,True,True,425818543.7839935,425818543.7839935,173.0439426026521,173.0439426026521,1.730439426026521
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,chain_ladder,10,2015,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.007786399997712579,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,inflation_adjusted_chain_ladder,10,2015,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.021655399999872316,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,cashflow_uplift,10,2015,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.01158660000510281,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,regularized_poisson,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,1364286922.9368134,246075382.57595578,1364286922.9368134,0.1,,0.6313716999939061,True,True,True,True,1118211540.3608575,1118211540.3608575,454.4182878657927,454.4182878657927,4.544182878657927
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,regularized_poisson_break_interaction,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,1015032533.1077353,246075382.57595578,1015032533.1077353,0.1,,1.1329820999962976,True,True,True,True,768957150.5317795,768957150.5317795,312.4884506862146,312.4884506862146,3.1248845068621462
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,regularized_tweedie,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,541358821.5319462,246075382.57595578,541358821.5319462,1.0,1.3,2.9056553000045824,True,True,True,True,295283438.95599043,295283438.95599043,119.99714716072651,119.99714716072651,1.1999714716072651
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,chain_ladder,7,2018,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.00737469999876339,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,inflation_adjusted_chain_ladder,7,2018,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.015727500001958106,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,cashflow_uplift,7,2018,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.010314899998775218,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,regularized_poisson,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No alpha value produced enough successful rolling validation folds.,ValueError: No alpha value produced enough successful rolling validation folds.,2018,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.2462537000028533,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,regularized_poisson_break_interaction,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No alpha value produced enough successful rolling validation folds.,ValueError: No alpha value produced enough successful rolling validation folds.,2018,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.28433700000459794,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,regularized_tweedie,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No Tweedie power-alpha pair produced enough successful rolling validation folds.,ValueError: No Tweedie power-alpha pair produced enough successful rolling validation folds.,2018,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,1.1096904000005452,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,chain_ladder,5,2020,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2020,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.00708429999940563,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,inflation_adjusted_chain_ladder,5,2020,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2020,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.013590300004580058,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,cashflow_uplift,5,2020,2020,2024,False,failed,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2020,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.010056700004497543,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,regularized_poisson,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.004850299999816343,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,regularized_poisson_break_interaction,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.013259699997433927,True,False,False,True,,,,,
long_emerging_break,1,20260817,constant,long,emerging,True,none,ceded,regularized_tweedie,5,2020,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: Insufficient calendar-year diagonals for rolling validation.,ValueError: Insufficient calendar-year diagonals for rolling validation.,2020,2024,False,True,False,32961991.27813674,246075382.57595578,279037373.8540925,,246075382.57595578,,,,0.004859400003624614,True,False,False,True,,,,,
long_shock_break,1,20260817,constant,long,shock,True,none,gross,chain_ladder,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,932049710.6011454,645707793.7844183,932049710.6011454,,,0.03174900000158232,True,True,True,True,286341916.81672704,286341916.81672704,44.34543296101637,44.34543296101637,0.4434543296101637
long_shock_break,1,20260817,constant,long,shock,True,none,gross,inflation_adjusted_chain_ladder,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,1016577447.8094594,645707793.7844183,1016577447.8094594,,,0.06727940000564558,True,True,True,True,370869654.0250411,370869654.0250411,57.43614334456414,57.43614334456414,0.5743614334456414
long_shock_break,1,20260817,constant,long,shock,True,none,gross,cashflow_uplift,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,1043751086.9489682,645707793.7844183,1043751086.9489682,,,0.055114700000558514,True,True,True,True,398043293.1645498,398043293.1645498,61.644492601160096,61.644492601160096,0.616444926011601
long_shock_break,1,20260817,constant,long,shock,True,none,gross,regularized_poisson,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,856510399.7233216,645707793.7844183,856510399.7233216,0.001,,1.847840599999472,True,True,True,True,210802605.9389032,210802605.9389032,32.64674950001976,32.64674950001976,0.3264674950001976
long_shock_break,1,20260817,constant,long,shock,True,none,gross,regularized_poisson_break_interaction,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,839828314.6834852,645707793.7844183,839828314.6834852,0.1,,1.9353717000049073,True,True,True,True,194120520.8990668,194120520.8990668,30.06321478038061,30.06321478038061,0.3006321478038061
long_shock_break,1,20260817,constant,long,shock,True,none,gross,regularized_tweedie,15,2010,2020,2024,True,success,,,,,2010,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,858450343.726303,645707793.7844183,858450343.726303,0.0001,1.3,7.113196699996479,True,True,True,True,212742549.94188464,212742549.94188464,32.947186326345125,32.947186326345125,0.32947186326345124
long_shock_break,1,20260817,constant,long,shock,True,none,gross,chain_ladder,10,2015,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,ValueError: No paired observations are available for development 10 to 11.,2015,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,,645707793.7844183,,,,0.011885400002938695,True,False,False,True,,,,,
long_shock_break,1,20260817,constant,long,shock,True,none,gross,inflation_adjusted_chain_ladder,10,2015,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,ValueError: No paired observations are available for development 10 to 11.,2015,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,,645707793.7844183,,,,0.02345200000127079,True,False,False,True,,,,,
long_shock_break,1,20260817,constant,long,shock,True,none,gross,cashflow_uplift,10,2015,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,ValueError: No paired observations are available for development 10 to 11.,2015,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,,645707793.7844183,,,,0.0150082999971346,True,False,False,True,,,,,
long_shock_break,1,20260817,constant,long,shock,True,none,gross,regularized_poisson,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,1211544724.0831866,645707793.7844183,1211544724.0831866,0.01,,0.6672034000002895,True,True,True,True,565836930.2987683,565836930.2987683,87.63049412528596,87.63049412528596,0.8763049412528596
long_shock_break,1,20260817,constant,long,shock,True,none,gross,regularized_poisson_break_interaction,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,1268166369.0078945,645707793.7844183,1268166369.0078945,1.0,,0.8238550999958534,True,True,True,True,622458575.2234762,622458575.2234762,96.39942110274352,96.39942110274352,0.9639942110274352
long_shock_break,1,20260817,constant,long,shock,True,none,gross,regularized_tweedie,10,2015,2020,2024,True,success,,,,,2015,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,1129602607.2441962,645707793.7844183,1129602607.2441962,0.0001,1.9,2.9003636999987066,True,True,True,True,483894813.45977783,483894813.45977783,74.94021570093285,74.94021570093285,0.7494021570093286
long_shock_break,1,20260817,constant,long,shock,True,none,gross,chain_ladder,7,2018,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,ValueError: No paired observations are available for development 7 to 8.,2018,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,,645707793.7844183,,,,0.00988080000388436,True,False,False,True,,,,,
long_shock_break,1,20260817,constant,long,shock,True,none,gross,inflation_adjusted_chain_ladder,7,2018,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,ValueError: No paired observations are available for development 7 to 8.,2018,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,,645707793.7844183,,,,0.01847750000160886,True,False,False,True,,,,,
long_shock_break,1,20260817,constant,long,shock,True,none,gross,cashflow_uplift,7,2018,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,ValueError: No paired observations are available for development 7 to 8.,2018,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,,645707793.7844183,,,,0.013077700001304038,True,False,False,True,,,,,
long_shock_break,1,20260817,constant,long,shock,True,none,gross,regularized_poisson,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No alpha value produced enough successful rolling validation folds.,ValueError: No alpha value produced enough successful rolling validation folds.,2018,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,,645707793.7844183,,,,0.23451659999409458,True,False,False,True,,,,,
long_shock_break,1,20260817,constant,long,shock,True,none,gross,regularized_poisson_break_interaction,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No alpha value produced enough successful rolling validation folds.,ValueError: No alpha value produced enough successful rolling validation folds.,2018,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,,645707793.7844183,,,,0.25298940000357106,True,False,False,True,,,,,
long_shock_break,1,20260817,constant,long,shock,True,none,gross,regularized_tweedie,7,2018,2020,2024,False,failed,insufficient_historical_validation,insufficient_historical_validation,ValueError: No Tweedie power-alpha pair produced enough successful rolling validation folds.,ValueError: No Tweedie power-alpha pair produced enough successful rolling validation folds.,2018,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,,645707793.7844183,,,,1.0793162999980268,True,False,False,True,,,,,
long_shock_break,1,20260817,constant,long,shock,True,none,gross,chain_ladder,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,,645707793.7844183,,,,0.008547199999156874,True,False,False,True,,,,,
long_shock_break,1,20260817,constant,long,shock,True,none,gross,inflation_adjusted_chain_ladder,5,2020,2020,2024,False,failed,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,265340006.41820285,645707793.7844183,911047800.2026212,,645707793.7844183,,,,0.015286800000467338,True,False,False,True,,,,,
