scenario_id,simulation_id,basis,tail_type,inflation_scenario,structural_break,model,pattern_variant,estimated_reserve,true_reserve,signed_error,absolute_error,percentage_error,absolute_percentage_error,success,success_or_failure,failure_type,failure_message,calibration_version,prior_version,runtime_seconds
long_emerging_break,25,ceded,long,emerging,True,bornhuetter_ferguson_standard,frozen_standard,223325333.25591165,359259980.0107991,-135934646.75488746,135934646.75488746,-37.83740308363914,37.83740308363914,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0037482999978237785
long_emerging_break,26,ceded,long,emerging,True,bornhuetter_ferguson_break_aware,frozen_break_aware,175324229.08050472,314689582.873816,-139365353.7933113,139365353.7933113,-44.28661175263431,44.28661175263431,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035773999989032745
long_emerging_break,26,ceded,long,emerging,True,bornhuetter_ferguson_break_aware_ceded_specific,ceded_specific_break_aware,325191700.5114074,314689582.873816,10502117.637591362,10502117.637591362,3.3372943399281487,3.3372943399281487,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.03684899999643676
long_emerging_break,26,ceded,long,emerging,True,bornhuetter_ferguson_ceded_specific,ceded_specific_standard,370418842.9734397,314689582.873816,55729260.09962368,55729260.09962368,17.709280234411178,17.709280234411178,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.03715630000078818
long_emerging_break,26,ceded,long,emerging,True,bornhuetter_ferguson_standard,frozen_standard,223325333.25591165,314689582.873816,-91364249.61790437,91364249.61790437,-29.033134425215316,29.033134425215316,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003655200001958292
long_emerging_break,27,ceded,long,emerging,True,bornhuetter_ferguson_break_aware,frozen_break_aware,175324229.08050472,353410428.2791988,-178086199.1986941,178086199.1986941,-50.39075956694852,50.39075956694852,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035247000050731003
long_emerging_break,27,ceded,long,emerging,True,bornhuetter_ferguson_break_aware_ceded_specific,ceded_specific_break_aware,325191700.5114074,353410428.2791988,-28218727.76779145,28218727.76779145,-7.984690181665576,7.984690181665576,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.037266200000885874
long_emerging_break,27,ceded,long,emerging,True,bornhuetter_ferguson_ceded_specific,ceded_specific_standard,370418842.9734397,353410428.2791988,17008414.694240868,17008414.694240868,4.81265218376748,4.81265218376748,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.0373671999986982
long_emerging_break,27,ceded,long,emerging,True,bornhuetter_ferguson_standard,frozen_standard,223325333.25591165,353410428.2791988,-130085095.02328718,130085095.02328718,-36.808504960277595,36.808504960277595,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003831699999864213
long_emerging_break,28,ceded,long,emerging,True,bornhuetter_ferguson_break_aware,frozen_break_aware,175324229.08050472,290834789.60206765,-115510560.52156293,115510560.52156293,-39.71689930204338,39.71689930204338,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003747799994016532
long_emerging_break,28,ceded,long,emerging,True,bornhuetter_ferguson_break_aware_ceded_specific,ceded_specific_break_aware,325191700.5114074,290834789.60206765,34356910.909339726,34356910.909339726,11.813205344638545,11.813205344638545,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.037290299995220266
long_emerging_break,28,ceded,long,emerging,True,bornhuetter_ferguson_ceded_specific,ceded_specific_standard,370418842.9734397,290834789.60206765,79584053.37137204,79584053.37137204,27.364007407869696,27.364007407869696,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.03732029999810038
long_emerging_break,28,ceded,long,emerging,True,bornhuetter_ferguson_standard,frozen_standard,223325333.25591165,290834789.60206765,-67509456.346156,67509456.346156,-23.212304290874304,23.212304290874304,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036335999975563027
long_emerging_break,29,ceded,long,emerging,True,bornhuetter_ferguson_break_aware,frozen_break_aware,175324229.08050472,289092639.0409425,-113768409.96043777,113768409.96043777,-39.35361700590565,39.35361700590565,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003837800002656877
long_emerging_break,29,ceded,long,emerging,True,bornhuetter_ferguson_break_aware_ceded_specific,ceded_specific_break_aware,325191700.5114074,289092639.0409425,36099061.470464885,36099061.470464885,12.487022011429488,12.487022011429488,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.0375555999999051
long_emerging_break,29,ceded,long,emerging,True,bornhuetter_ferguson_ceded_specific,ceded_specific_standard,370418842.9734397,289092639.0409425,81326203.9324972,81326203.9324972,28.13153742077101,28.13153742077101,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.03751919999922393
long_emerging_break,29,ceded,long,emerging,True,bornhuetter_ferguson_standard,frozen_standard,223325333.25591165,289092639.0409425,-65767305.78503084,65767305.78503084,-22.749560833929294,22.749560833929294,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036273000005166978
long_emerging_break,30,ceded,long,emerging,True,bornhuetter_ferguson_break_aware,frozen_break_aware,175324229.08050472,291157767.08729905,-115833538.00679433,115833538.00679433,-39.78377055353069,39.78377055353069,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.004447900006198324
long_emerging_break,30,ceded,long,emerging,True,bornhuetter_ferguson_break_aware_ceded_specific,ceded_specific_break_aware,325191700.5114074,291157767.08729905,34033933.42410833,34033933.42410833,11.68917242516968,11.68917242516968,True,success,,,step28_ceded_development_v1,pricing_mc_v1,0.03805880000436446
