scenario_id,simulation_id,seed,treaty_variant,accident_year,gross_ultimate,ceded_ultimate,retained_ultimate,gross_paid_to_date,ceded_paid_to_date,retained_paid_to_date,gross_true_reserve,ceded_true_reserve,retained_true_reserve,indexed_attachment,indexed_limit,inflation_index_value,applied_index_factor,claim_count,attaching_claims,exhausting_claims,tail_type,inflation_scenario,structural_break,base_attachment,base_limit,index_reference_year,ceded_share,attachment_frequency,exhaustion_frequency,ceded_unpaid_proportion
short_stable_no_break,1,20260817,fixed_nominal,2020,74298108.9715818,7701302.643805287,66596806.32777652,74100969.16537341,7701302.643805287,66399666.52156812,197139.80620840323,0.0,197139.80620840323,2000000.0,5000000.0,1.4802442849183446,1.0,37,12,0,short,stable,False,2000000.0,5000000.0,2010,0.1036540868994519,0.32432432432432434,0.0,0.0
short_stable_no_break,1,20260817,fixed_nominal,2021,101692222.86089556,21017353.79049429,80674869.07040127,100686219.19743189,20545864.508613065,80140354.68881883,1006003.6634636716,471489.28188122646,534514.3815824452,2000000.0,5000000.0,1.5394540563150785,1.0,41,20,1,short,stable,False,2000000.0,5000000.0,2010,0.20667611739831723,0.4878048780487805,0.024390243902439025,0.022433332311057694
short_stable_no_break,1,20260817,fixed_nominal,2022,158939185.1235359,40969972.429094225,117969212.69444168,146613538.7241758,35174130.297527865,111439408.42664796,12325646.399360085,5795842.131566359,6529804.267793726,2000000.0,5000000.0,1.6010322185676817,1.0,57,36,1,short,stable,False,2000000.0,5000000.0,2010,0.2577713758709044,0.631578947368421,0.017543859649122806,0.14146560976083367
short_stable_no_break,1,20260817,fixed_nominal,2023,173602973.3308778,54859112.64315897,118743860.68771887,127305971.03323324,32659006.46905911,94646964.56417412,46297002.2976446,22200106.174099855,24096896.123544734,2000000.0,5000000.0,1.665073507310389,1.0,51,39,5,short,stable,False,2000000.0,5000000.0,2010,0.31600330104139684,0.7647058823529411,0.09803921568627451,0.40467490457792243
short_stable_no_break,1,20260817,fixed_nominal,2024,153516656.70814148,36713623.154005975,116803033.5541355,75666910.66093497,9288475.033358298,66378435.62757669,77849746.0472065,27425148.120647676,50424597.92655881,2000000.0,5000000.0,1.7316764476028046,1.0,58,32,2,short,stable,False,2000000.0,5000000.0,2010,0.23915074716487708,0.5517241379310345,0.034482758620689655,0.7470019508999401
short_stable_no_break,1,20260817,fully_indexed,2010,64815699.59801879,4552369.240453692,60263330.35756509,64815699.59801879,4552369.240453692,60263330.35756509,0.0,0.0,0.0,2000000.0,5000000.0,1.0,1.0,43,5,0,short,stable,False,2000000.0,5000000.0,2010,0.07023559521361464,0.11627906976744186,0.0,0.0
short_stable_no_break,1,20260817,fully_indexed,2011,70160279.21683185,4910595.674159508,65249683.54267232,70160279.21683185,4910595.674159508,65249683.54267232,0.0,0.0,0.0,2080000.0,5200000.0,1.04,1.04,45,6,0,short,stable,False,2000000.0,5000000.0,2010,0.06999110791710517,0.13333333333333333,0.0,0.0
short_stable_no_break,1,20260817,fully_indexed,2012,80927933.28229195,7023185.392481945,73904747.88981,80927933.28229195,7023185.392481945,73904747.88981,0.0,0.0,0.0,2163200.0000000005,5408000.000000001,1.0816000000000001,1.0816000000000001,50,5,0,short,stable,False,2000000.0,5000000.0,2010,0.08678320460728615,0.1,0.0,0.0
short_stable_no_break,1,20260817,fully_indexed,2013,75934843.81853537,1952595.1023471947,73982248.71618818,75934843.81853537,1952595.1023471947,73982248.71618818,0.0,0.0,0.0,2249728.0,5624320.0,1.124864,1.124864,47,6,0,short,stable,False,2000000.0,5000000.0,2010,0.025714085973672265,0.1276595744680851,0.0,0.0
short_stable_no_break,1,20260817,fully_indexed,2014,83989067.8404093,7419078.253512876,76569989.58689642,83989067.8404093,7419078.253512876,76569989.58689642,0.0,0.0,0.0,2339717.1200000006,5849292.800000001,1.1698585600000002,1.1698585600000002,46,5,1,short,stable,False,2000000.0,5000000.0,2010,0.08833385634913984,0.10869565217391304,0.021739130434782608,0.0
