scenario_id,basis,model,MPE_0_80,MPE_0_90,MPE_1_00,MPE_1_10,MPE_1_20,MAPE_0_80,MAPE_0_90,MAPE_1_00,MAPE_1_10,MAPE_1_20,change_in_MPE_0_80_vs_1_00,change_in_MPE_0_90_vs_1_00,change_in_MPE_1_00_vs_1_00,change_in_MPE_1_10_vs_1_00,change_in_MPE_1_20_vs_1_00,change_in_MAPE_0_80_vs_1_00,change_in_MAPE_0_90_vs_1_00,change_in_MAPE_1_00_vs_1_00,change_in_MAPE_1_10_vs_1_00,change_in_MAPE_1_20_vs_1_00
long_emerging_no_break,gross,expected_loss,-30.747191355144327,-12.57644464855669,7.853546416016386,29.97035658938772,53.70770197958303,30.747191355144327,13.650260469278791,11.663391457047329,29.97035658938772,53.70770197958303,-38.600737771160716,-20.429991064573077,0.0,22.116810173371334,45.85415556356664,19.083799898097,1.9868690122314625,0.0,18.30696513234039,42.044310522535696
long_shock_break,ceded,bornhuetter_ferguson_break_aware,-56.27122468573957,-50.805127771457016,-45.339030857174464,-39.87293394289191,-34.40683702860936,56.27122468573957,50.805127771457016,45.339030857174464,39.87293394289191,34.40683702860936,-10.932193828565104,-5.466096914282552,0.0,5.466096914282552,10.932193828565104,10.932193828565104,5.466096914282552,0.0,-5.466096914282552,-10.932193828565104
long_shock_break,ceded,bornhuetter_ferguson_standard,-44.67106222239681,-37.75494500019641,-30.83882777799601,-23.922710555795607,-17.006593333595198,44.67106222239681,37.75494500019641,30.83882777799601,23.922710555795607,17.006593333595198,-13.832234444400804,-6.916117222200398,0.0,6.916117222200402,13.832234444400811,13.832234444400804,6.916117222200398,0.0,-6.916117222200402,-13.832234444400811
long_shock_break,ceded,expected_loss,-22.896348391666937,-8.54150194902336,6.450534876970592,21.8707577323074,37.61855923821599,22.896348391666937,11.362116771349918,10.320734352298167,21.8707577323074,37.61855923821599,-29.34688326863753,-14.992036825993953,0.0,15.420222855336807,31.168024361245394,12.57561403936877,1.0413824190517502,0.0,11.550023380009232,27.29782488591782
long_shock_break,gross,bornhuetter_ferguson_break_aware,-42.698990421945766,-35.53636422468899,-28.3737380274322,-21.211111830175412,-14.048485632918643,42.698990421945766,35.53636422468899,28.3737380274322,21.211111830175412,14.149284944412647,-14.325252394513566,-7.162626197256788,0.0,7.162626197256788,14.325252394513557,14.325252394513566,7.162626197256788,0.0,-7.162626197256788,-14.224453083019553
long_shock_break,gross,bornhuetter_ferguson_standard,-25.27698126736557,-15.936603925786274,-6.596226584206987,2.744150757372333,12.08452809895162,25.27698126736557,15.936603925786274,8.185151420696798,6.625675590710565,12.522526662548414,-18.680754683158582,-9.340377341579288,0.0,9.34037734157932,18.680754683158607,17.091829846668773,7.7514525050894765,0.0,-1.5594758299862326,4.337375241851616
long_shock_break,gross,expected_loss,-33.64914910146856,-13.459094735610766,9.95848912251478,35.581501496728244,63.29862461512367,33.64914910146856,14.908990796652706,13.706466377165818,35.581501496728244,63.29862461512367,-43.60763822398334,-23.417583858125546,0.0,25.623012374213463,53.340135492608894,19.942682724302742,1.2025244194868883,0.0,21.875035119562426,49.592158237957854
long_shock_no_break,ceded,bornhuetter_ferguson_break_aware,-51.03181523517903,-44.91079213957641,-38.78976904397377,-32.668745948371146,-26.54772285276853,51.03181523517903,44.91079213957641,38.78976904397377,32.668745948371146,26.54772285276853,-12.242046191205262,-6.121023095602638,0.0,6.121023095602624,12.24204619120524,12.242046191205262,6.121023095602638,0.0,-6.121023095602624,-12.24204619120524
long_shock_no_break,ceded,bornhuetter_ferguson_standard,-51.03181523517903,-44.91079213957641,-38.78976904397377,-32.668745948371146,-26.54772285276853,51.03181523517903,44.91079213957641,38.78976904397377,32.668745948371146,26.54772285276853,-12.242046191205262,-6.121023095602638,0.0,6.121023095602624,12.24204619120524,12.242046191205262,6.121023095602638,0.0,-6.121023095602624,-12.24204619120524
long_shock_no_break,ceded,expected_loss,-21.007174599674677,-8.170598589280821,5.019568869015677,18.478619583671914,32.16983827349259,21.007174599674677,10.006277277072783,8.580187778594057,18.478619583671914,32.16983827349259,-26.026743468690356,-13.190167458296498,0.0,13.459050714656238,27.15026940447691,12.42698682108062,1.426089498478726,0.0,9.898431805077857,23.589650494898528
