scenario_id,simulation_id,seed,treaty_variant,accident_year,gross_ultimate,ceded_ultimate,retained_ultimate,gross_paid_to_date,ceded_paid_to_date,retained_paid_to_date,gross_true_reserve,ceded_true_reserve,retained_true_reserve,indexed_attachment,indexed_limit,inflation_index_value,applied_index_factor,claim_count,attaching_claims,exhausting_claims,tail_type,inflation_scenario,structural_break,base_attachment,base_limit,index_reference_year,ceded_share,attachment_frequency,exhaustion_frequency,ceded_unpaid_proportion
long_emerging_break,7,20260823,fixed_nominal,2017,132797415.4386158,30297404.443851106,102500010.9947647,98181790.34394912,11058081.97020594,87123708.37374318,34615625.09466669,19239322.473645166,15376302.62102152,2000000.0,5000000.0,1.3159317792358405,1.0,53,33,1,long,emerging,True,2000000.0,5000000.0,2010,0.22814754597280368,0.6226415094339622,0.018867924528301886,0.6350155343934027
long_emerging_break,7,20260823,fixed_nominal,2018,168903408.50134838,29552855.419996403,139350553.08135194,150864152.666111,22459631.230718322,128404521.43539266,18039255.83523737,7093224.189278077,10946031.645959292,2000000.0,5000000.0,1.368569050405274,1.0,46,24,2,long,emerging,True,2000000.0,5000000.0,2010,0.17496897002975803,0.5217391304347826,0.043478260869565216,0.2400182347347247
long_emerging_break,7,20260823,fixed_nominal,2019,94886884.64980295,23157034.524654813,71729850.12514815,73463381.23450297,10782495.312616322,62680885.92188664,21423503.415299997,12374539.21203849,9048964.203261506,2000000.0,5000000.0,1.4233118124214852,1.0,36,24,1,long,emerging,True,2000000.0,5000000.0,2010,0.2440488441592323,0.6666666666666666,0.027777777777777776,0.5343749519768421
long_emerging_break,7,20260823,fixed_nominal,2020,167311293.67083383,52749959.722764455,114561333.94806933,105413739.16090778,17201428.95858938,88212310.2023184,61897554.509926036,35548530.76417508,26349023.745750953,2000000.0,5000000.0,1.4802442849183446,1.0,55,39,1,long,emerging,True,2000000.0,5000000.0,2010,0.31528032905264647,0.7090909090909091,0.01818181818181818,0.6739063110380721
long_emerging_break,7,20260823,fixed_nominal,2021,177172921.39279425,62579970.36095971,114592951.03183454,93236498.41033015,19661701.489063155,73574796.921267,83936422.98246409,42918268.87189656,41018154.110567525,2000000.0,5000000.0,1.5690589420134453,1.0,45,40,2,long,emerging,True,2000000.0,5000000.0,2010,0.35321407960655143,0.8888888888888888,0.044444444444444446,0.6858147842567687
long_emerging_break,7,20260823,fixed_nominal,2022,117278414.44741878,41685257.85558641,75593156.59183235,45448299.37084323,1856817.593543333,43591481.777299896,71830115.07657553,39828440.262043074,32001674.81453246,2000000.0,5000000.0,1.663202478534252,1.0,36,36,2,long,emerging,True,2000000.0,5000000.0,2010,0.35543845005063396,1.0,0.05555555555555555,0.9554562526642858
long_emerging_break,7,20260823,fixed_nominal,2023,166447615.25866503,60447615.258664995,106000000.0,34117146.17392816,0.0,34117146.17392816,132330469.08473685,60447615.258664995,71882853.82607186,2000000.0,5000000.0,1.7629946272463073,1.0,53,53,0,long,emerging,True,2000000.0,5000000.0,2010,0.36316299975056676,1.0,0.0,1.0
long_emerging_break,7,20260823,fixed_nominal,2024,160268865.9126682,61959410.32460277,98309455.58806543,4700865.832433342,0.0,4700865.832433342,155568000.08023486,61959410.32460278,93608589.75563209,2000000.0,5000000.0,1.8687743048810859,1.0,48,48,3,long,emerging,True,2000000.0,5000000.0,2010,0.38659667285825156,1.0,0.0625,1.0000000000000002
long_emerging_break,7,20260823,fully_indexed,2010,63892085.8934516,11991310.369603695,51900775.52384791,63892085.8934516,11991310.369603695,51900775.52384791,0.0,0.0,0.0,2000000.0,5000000.0,1.0,1.0,32,9,0,long,emerging,True,2000000.0,5000000.0,2010,0.1876806837954981,0.28125,0.0,0.0
long_emerging_break,7,20260823,fully_indexed,2011,89150654.52358231,12282697.714943448,76867956.80863884,89150654.52358231,12282697.714943448,76867956.80863884,0.0,0.0,0.0,2080000.0,5200000.0,1.04,1.04,46,13,0,long,emerging,True,2000000.0,5000000.0,2010,0.13777462185310602,0.2826086956521739,0.0,0.0
