simulation_id,seed,scenario_id,frequency_scenario,tail_type,inflation_scenario,structural_break,clause_type,model,basis,observed_paid,true_reserve,true_ultimate,estimated_reserve,selected_alpha,runtime_seconds,success_or_failure,failure_category,failure_reason,pipeline_reconciliation_passed,model_reconciliation_passed,signed_error,absolute_error,percentage_error,absolute_percentage_error,normalised_error,pricing_assumption_version
16,20260832,long_emerging_no_break,constant,long,emerging,False,none,chain_ladder,gross,1380367170.5201595,881699615.693645,2262066786.2138057,885715341.1050501,,0.0711361699995904,success,,,True,True,4015725.411405087,4015725.411405087,0.4554527800543341,0.4554527800543341,0.0045545278005433,
16,20260832,long_emerging_no_break,constant,long,emerging,False,none,chain_ladder,ceded,237102319.3363549,410639150.634794,647741469.971149,,,0.0190666379994581,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,True,False,,,,,,
16,20260832,long_emerging_no_break,constant,long,emerging,False,none,regularized_poisson,gross,1380367170.5201595,881699615.693645,2262066786.2138057,740783713.0042535,0.01,3.0200814930003617,success,,,True,True,-140915902.6893915,140915902.6893915,-15.982302836610748,15.982302836610748,-0.1598230283661074,
16,20260832,long_emerging_no_break,constant,long,emerging,False,none,regularized_poisson,ceded,237102319.3363549,410639150.634794,647741469.971149,426322555.3963627,0.01,3.3939986810000846,success,,,True,True,15683404.761568723,15683404.761568723,3.819266803305103,3.819266803305103,0.038192668033051,
16,20260832,long_shock_no_break,constant,long,shock,False,none,chain_ladder,gross,1403695593.2468648,992519822.6008084,2396215415.8476734,975245152.430903,,0.0595294750000903,success,,,True,True,-17274670.169905424,17274670.169905424,-1.7404861622449732,1.7404861622449732,-0.0174048616224497,
16,20260832,long_shock_no_break,constant,long,shock,False,none,chain_ladder,ceded,244038281.67086256,500742547.0395919,744780828.7104545,,,0.0151240520008286,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,True,False,,,,,,
16,20260832,long_shock_no_break,constant,long,shock,False,none,regularized_poisson,gross,1403695593.2468648,992519822.6008084,2396215415.8476734,874227770.7473224,0.01,3.9202418040003977,success,,,True,True,-118292051.85348594,118292051.85348594,-11.918356607076351,11.918356607076351,-0.1191835660707635,
16,20260832,long_shock_no_break,constant,long,shock,False,none,regularized_poisson,ceded,244038281.67086256,500742547.0395919,744780828.7104545,461953657.9936787,0.01,3.528061609999895,success,,,True,True,-38788889.04591322,38788889.04591322,-7.74627386373188,7.74627386373188,-0.0774627386373188,
16,20260832,long_stable_break,constant,long,stable,True,none,chain_ladder,gross,1468310723.0786102,588755800.4030962,2057066523.481706,1087051234.6331058,,0.0719632739992448,success,,,True,True,498295434.2300096,498295434.2300096,84.63533334004485,84.63533334004485,0.8463533334004485,
16,20260832,long_stable_break,constant,long,stable,True,none,chain_ladder,ceded,255486537.99741465,246078084.0682737,501564622.06568825,,,0.0149476379992847,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,True,False,,,,,,
16,20260832,long_stable_break,constant,long,stable,True,none,regularized_poisson,gross,1468310723.0786102,588755800.4030962,2057066523.481706,911262267.1078538,0.0001,3.91856773299969,success,,,True,True,322506466.7047576,322506466.7047576,54.77762876967853,54.77762876967853,0.5477762876967853,
16,20260832,long_stable_break,constant,long,stable,True,none,regularized_poisson,ceded,255486537.99741465,246078084.0682737,501564622.06568825,405770889.02179337,0.01,3.223649626000224,success,,,True,True,159692804.9535197,159692804.9535197,64.89517567489406,64.89517567489406,0.6489517567489407,
16,20260832,long_emerging_break,constant,long,emerging,True,none,chain_ladder,gross,1500585275.2087324,672302290.0199585,2172887565.2286906,1192165640.1754208,,0.07567495100011,success,,,True,True,519863350.1554623,519863350.1554623,77.32583361273828,77.32583361273828,0.7732583361273828,
16,20260832,long_emerging_break,constant,long,emerging,True,none,chain_ladder,ceded,267085072.70985535,318161411.8648353,585246484.5746907,,,0.0200782689998959,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,True,False,,,,,,
16,20260832,long_emerging_break,constant,long,emerging,True,none,regularized_poisson,gross,1500585275.2087324,672302290.0199585,2172887565.2286906,892892906.4791088,0.01,4.1586477939999895,success,,,True,True,220590616.4591503,220590616.4591503,32.81122491083612,32.81122491083612,0.3281122491083612,
16,20260832,long_emerging_break,constant,long,emerging,True,none,regularized_poisson,ceded,267085072.70985535,318161411.8648353,585246484.5746907,498578131.9959215,0.01,3.4145393890003106,success,,,True,True,180416720.13108617,180416720.13108617,56.70603454819112,56.70603454819112,0.5670603454819112,
16,20260832,long_shock_break,constant,long,shock,True,none,chain_ladder,gross,1527362099.0880826,756180251.1935749,2283542350.2816577,1315702920.252673,,0.071276497999861,success,,,True,True,559522669.0590978,559522669.0590978,73.99329302450472,73.99329302450472,0.7399329302450472,
