comparison_id,analysis_family,source_step,model_a,model_b,group_type,scenario_id,basis,pool_label,valid_paired_rows,mean_paired_ape_difference,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_resamples,bootstrap_seed
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,ceded,,50,6.121023095602625,6.002605851666045,6.240291212016706,10000,1040151302
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,ceded,,50,1.4260894984787285,-1.52089200875398,4.394775165018089,10000,536418586
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,gross,,50,7.742989486567707,7.5871240003977425,7.897447036734181,10000,2317884869
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,gross,,50,7.742989486567707,7.590593954412011,7.8950378207675085,10000,4120843223
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,gross,,50,2.3410086577259714,-1.7672058475357446,6.324116178729156,10000,2341362140
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_stable_break,ceded,,50,5.434519975256633,5.305173427377881,5.566899951393205,10000,3909700391
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_stable_break,ceded,,50,7.0203023910846305,6.848847064711442,7.189831290372151,10000,1023588577
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_stable_break,ceded,,50,-0.5872867748750982,-4.673380031623836,3.429673442236792,10000,643048025
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_stable_break,gross,,50,7.444350965604734,7.286423212675765,7.604427821590825,10000,4025990548
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_stable_break,gross,,50,5.53806347922812,3.7144632108050377,7.221860702112089,10000,448476072
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_stable_break,gross,,50,-0.08417465869687063,-5.437276345383403,5.347477854812489,10000,2803023251
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,ceded,,50,6.099978948465914,5.961817931780126,6.238491145533421,10000,3021609692
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,ceded,,50,6.099978948465914,5.959201591814034,6.237161814788806,10000,409910217
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,ceded,,50,0.35923230226719055,-3.093193615006678,3.7412222142180864,10000,1163205428
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,gross,,50,8.05795091563612,7.898917344402405,8.219478365046584,10000,330789271
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,gross,,50,8.05795091563612,7.901204415721369,8.215130997115649,10000,1842784217
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,gross,,50,1.5747588489557682,-2.98253923604999,5.973500038803476,10000,4007729606
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,ceded,,50,4.457383768566516,4.299235851621922,4.61793532176935,10000,4084094611
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,ceded,,50,4.457383768566516,4.29342952590779,4.626885518611136,10000,1815875618
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,ceded,,50,-27.63497929543975,-32.973874318728626,-21.77692391088554,10000,2068053422
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,gross,,50,7.421304379920258,7.137181276947419,7.697528589507751,10000,653732237
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,gross,,50,7.421304379920258,7.137266250450473,7.7000550699352255,10000,2541131284
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,gross,,50,-56.842472553521446,-67.55581115660256,-45.455733070550295,10000,399952789
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,ceded,,50,4.374593485543863,4.227808608633096,4.52681720482741,10000,1977877232
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,ceded,,50,4.374593485543863,4.229718007015295,4.527260182892548,10000,1754693544
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,ceded,,50,-21.5802723960842,-27.07895529065808,-15.635180390142063,10000,2013702713
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,gross,,50,7.411088481513486,7.1414892100662835,7.6885931767069975,10000,3359181112
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,gross,,50,7.411088481513486,7.145999200774347,7.685309027686289,10000,1126131279
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,gross,,50,-49.88264736022934,-60.83895525584924,-38.54010610439978,10000,4017193889
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,ceded,,50,4.569870938935311,4.378452162946839,4.7618979799805174,10000,1794177539
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,ceded,,50,4.569870938935311,4.37900427443053,4.767890212421018,10000,1484471764
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,ceded,,50,-34.317072047109164,-39.46448284498093,-28.64968325621799,10000,3764982185
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,gross,,50,7.4116653586810965,6.971490914903169,7.785023334100611,10000,4157335965
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,gross,,50,7.4116653586810965,6.97900044336278,7.786371189605338,10000,4212432415
prior_0.90_vs_1.00,prior_sensitivity,27,same_model_prior_0.90,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,gross,,50,-63.39012893626656,-74.61984793333517,-51.59626946947879,10000,3409823549
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_emerging_break,ceded,,50,-5.485012906986486,-5.609121065266288,-5.363481371185419,10000,2845266060
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_emerging_break,ceded,,50,-6.986725917974922,-7.143432213232902,-6.834708108295572,10000,314248329
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_emerging_break,ceded,,50,12.389552977432725,9.995624622096976,14.536922232248305,10000,2747143218
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_emerging_break,gross,,50,-7.298800702132606,-7.455767455347257,-7.144916480338861,10000,567696138
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_emerging_break,gross,,50,0.57857376578098,-1.6194565287686398,2.7074449461227217,10000,3436058586
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_emerging_break,gross,,50,23.553310024571523,21.1226405514157,25.83066118929404,10000,2784683856
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,ceded,,50,-6.152495049816976,-6.281663056958697,-6.024257819139039,10000,743750896
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,ceded,,50,-6.152495049816976,-6.2822327619494045,-6.023863139015432,10000,1312334639
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,ceded,,50,10.285936112575609,8.172866801338591,12.181311587085897,10000,4258081970
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,gross,,50,-7.752828104705393,-7.917769009502196,-7.578923889008549,10000,717369089
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,gross,,50,-7.752828104705393,-7.915101172054882,-7.580045499658153,10000,1126590305
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,gross,,50,18.306965132340384,15.96299605874031,20.40796608403028,10000,841843982
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_shock_break,ceded,,50,-5.466096914282559,-5.579033900703815,-5.352308876703037,10000,1561817023
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_shock_break,ceded,,50,-6.9161172222004055,-7.061851878473768,-6.772725196409042,10000,409821921
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_shock_break,ceded,,50,11.55002338000923,9.330283921517513,13.589607681232836,10000,681804054
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_shock_break,gross,,50,-7.162626197256786,-7.3164156346557085,-7.0112369288115834,10000,2200847234
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_shock_break,gross,,50,-1.5594758299862317,-3.7019709626599133,0.6148811777732403,10000,1065947556
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_shock_break,gross,,50,21.875035119562426,19.297671437571434,24.209056120503426,10000,992811559
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,ceded,,50,-6.121023095602623,-6.245674932418281,-6.000971153458082,10000,3340827190
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,ceded,,50,-6.121023095602623,-6.240291212016705,-6.002605851666043,10000,1040151302
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,ceded,,50,9.898431805077859,7.911643829433293,11.656667168513884,10000,536418586
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,gross,,50,-7.742989486567708,-7.897447036734178,-7.587124000397741,10000,2317884869
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,gross,,50,-7.742989486567708,-7.8950378207675085,-7.590593954412011,10000,4120843223
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,gross,,50,17.14332666131173,14.830067646894218,19.313602484784443,10000,2341362140
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_stable_break,ceded,,50,-5.434519975256633,-5.566899951393205,-5.30517342737788,10000,3909700391
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_stable_break,ceded,,50,-7.020302391084626,-7.189831290372149,-6.848847064711439,10000,1023588577
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_stable_break,ceded,,50,13.743020808974176,11.161687687372615,16.04098348240445,10000,643048025
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_stable_break,gross,,50,-7.444350965604733,-7.604427821590825,-7.286423212675763,10000,4025990548
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_stable_break,gross,,50,3.1635598674957657,1.0010973326406667,5.231946856514363,10000,448476072
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_stable_break,gross,,50,25.63104918707372,23.122628684423432,27.934797690804302,10000,2803023251
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,ceded,,50,-6.099978948465922,-6.2384911455334295,-5.961817931780135,10000,3021609692
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,ceded,,50,-6.099978948465922,-6.237161814788816,-5.959201591814045,10000,409910217
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,ceded,,50,11.160463740038237,8.838577821607071,13.250582117998468,10000,1163205428
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,gross,,50,-7.751129790468029,-8.066469413103645,-7.3365121945413145,10000,330789271
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,gross,,50,-7.751129790468029,-8.063090095674347,-7.345102184446698,10000,1842784217
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,gross,,50,20.01282153741758,17.651959785020495,22.19356937941783,10000,4007729606
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,ceded,,50,-4.457383768566526,-4.617935321769359,-4.299235851621935,10000,4084094611
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,ceded,,50,-4.457383768566526,-4.626885518611146,-4.293429525907805,10000,1815875618
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,ceded,,50,41.74658875193627,39.74374438053668,43.72974350337664,10000,2068053422
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,gross,,50,-6.420973874664661,-7.37938911459262,-5.222108944361901,10000,653732237
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,gross,,50,-6.420973874664661,-7.371873330638845,-5.196833857084782,10000,2541131284
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,gross,,50,102.17110288246951,96.64649604133115,107.63282950130535,10000,399952789
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,ceded,,50,-4.37459348554388,-4.526817204827427,-4.2278086086331115,10000,1977877232
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,ceded,,50,-4.37459348554388,-4.527260182892564,-4.229718007015309,10000,1754693544
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,ceded,,50,36.18828458380803,34.53957906236802,37.816103379537786,10000,2013702713
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,gross,,50,-6.436548617867284,-7.296315239412626,-5.360777137960052,10000,3359181112
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,gross,,50,-6.436548617867284,-7.289330018893081,-5.335106412508486,10000,1126131279
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,gross,,50,93.73224490469822,88.75279205933845,98.84168298029381,10000,4017193889
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,ceded,,50,-4.569870938935321,-4.761897979980527,-4.378452162946847,10000,1794177539
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,ceded,,50,-4.569870938935321,-4.76789021242103,-4.379004274430538,10000,1484471764
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,ceded,,50,47.54253144830384,44.929217608473216,50.1465009466335,10000,3764982185
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,gross,,50,-6.235312179280884,-7.301123751334967,-4.912822725604624,10000,4157335965
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,gross,,50,-6.235312179280884,-7.28023232783967,-4.927212893725094,10000,4212432415
prior_1.10_vs_1.00,prior_sensitivity,27,same_model_prior_1.10,same_model_prior_1.00,scenario_basis_model,short_stable_no_break,gross,,50,110.32611924207536,104.33831779764188,116.26866854293395,10000,3409823549
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_emerging_break,ceded,,50,-10.970025813972974,-11.21824213053258,-10.72696274237084,10000,2845266060
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_emerging_break,ceded,,50,-13.919454785725259,-14.208797696305105,-13.636662202309653,10000,314248329
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_emerging_break,ceded,,50,29.071989096319154,26.403862767884142,31.537915273278696,10000,2747143218
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_emerging_break,gross,,50,-14.313272138125862,-14.635216691155241,-13.969311769052117,10000,567696138
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_emerging_break,gross,,50,7.951999837580299,4.5569892323784496,11.105594775176991,10000,3436058586
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_emerging_break,gross,,50,52.97015270329766,49.92413603842168,55.81439114736411,10000,2784683856
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,ceded,,50,-12.304990099633924,-12.563326113917364,-12.048515638278051,10000,743750896
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,ceded,,50,-12.304990099633924,-12.564465523898782,-12.047726278030835,10000,1312334639
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,ceded,,50,24.560906851825088,22.154763554959747,26.732015462706965,10000,4258081970
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,gross,,50,-14.047065017139367,-14.975473045559708,-12.832276792140384,10000,717369089
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,gross,,50,-14.047065017139367,-14.970296521884773,-12.886850983806696,10000,1126590305
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_emerging_no_break,gross,,50,42.04431052253569,39.29993068312804,44.547233932828405,10000,841843982
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_shock_break,ceded,,50,-10.932193828565104,-11.158067801407615,-10.70461775340606,10000,1561817023
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_shock_break,ceded,,50,-13.832234444400807,-14.123703756947533,-13.545450392818084,10000,409821921
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_shock_break,ceded,,50,27.297824885917827,24.809106588474066,29.60230247792088,10000,681804054
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_shock_break,gross,,50,-14.224453083019553,-14.503490819109762,-13.945168918525313,10000,2200847234
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_shock_break,gross,,50,4.3373752418516185,0.7807433617335655,7.7792034168621225,10000,1065947556
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_shock_break,gross,,50,49.592158237957854,46.44176047117111,52.47683942594585,10000,992811559
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,ceded,,50,-12.242046191205239,-12.491349864836554,-12.001942306916156,10000,3340827190
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,ceded,,50,-12.242046191205239,-12.4805824240334,-12.00521170333208,10000,1040151302
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,ceded,,50,23.589650494898528,21.361413475960905,25.578692984158447,10000,536418586
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,gross,,50,-14.488253971696754,-15.198662997933987,-13.543524996493966,10000,2317884869
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,gross,,50,-14.488253971696754,-15.179101173033786,-13.544761398332334,10000,4120843223
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_shock_no_break,gross,,50,39.63700560011943,36.91262921313785,42.22516241207991,10000,2341362140
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_stable_break,ceded,,50,-10.869039950513287,-11.133799902786432,-10.610346854755777,10000,3909700391
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_stable_break,ceded,,50,-13.964346884628117,-14.287683454149768,-13.640260911547589,10000,1023588577
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_stable_break,ceded,,50,31.858995413997047,28.897180623575508,34.537964354034806,10000,643048025
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_stable_break,gross,,50,-14.365635183178448,-14.830584877031134,-13.805828409842253,10000,4025990548
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_stable_break,gross,,50,11.742501016926317,8.648614740882055,14.60300385459062,10000,448476072
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_stable_break,gross,,50,57.16124429220418,53.97851951767201,60.13628391663646,10000,2803023251
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,ceded,,50,-12.199957896931837,-12.47698229106685,-11.92363586356026,10000,3021609692
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,ceded,,50,-12.199957896931837,-12.47432362957762,-11.918403183628083,10000,409910217
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,ceded,,50,26.527483274240517,23.902099088138307,28.952664372757493,10000,1163205428
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,gross,,50,-13.080506689472456,-14.361795462712788,-11.54643292250388,10000,330789271
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,gross,,50,-13.080506689472456,-14.360041258052053,-11.555719029531804,10000,1842784217
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,long_stable_no_break,gross,,50,45.579793712057146,42.79157343693157,48.23170419694379,10000,4007729606
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,ceded,,50,-8.914767537133029,-9.235870643538695,-8.598471703243845,10000,4084094611
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,ceded,,50,-8.914767537133029,-9.253771037222268,-8.586859051815587,10000,1815875618
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,ceded,,50,87.13511761263527,83.06849462443634,91.107337162689,10000,2068053422
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,gross,,50,-11.08557756355561,-13.273286636678087,-8.53492444263857,10000,653732237
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,gross,,50,-11.08557756355561,-13.216992645476715,-8.513949910051998,10000,2541131284
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,short_emerging_no_break,gross,,50,223.799628223795,212.80542957289776,234.51743642317837,10000,399952789
prior_1.20_vs_1.00,prior_sensitivity,27,same_model_prior_1.20,same_model_prior_1.00,scenario_basis_model,short_shock_no_break,ceded,,50,-8.749186971087733,-9.053634409654828,-8.4556172172662,10000,1977877232
