comparison_id,analysis_family,source_step,model_a,model_b,scenario_id,basis,model,required_paired_rows,valid_paired_rows,excluded_pairs,exclusion_reason_counts,maximum_absolute_truth_difference,win_count_a,win_count_b,tie_count,bootstrap_resamples,bootstrap_seed,tie_tolerance,mean_ape_a,mean_ape_b,mean_paired_ape_difference,median_paired_ape_difference,std_paired_ape_difference,win_rate_a,win_rate_b,bootstrap_ci_lower,bootstrap_ci_upper,shorter_window_years,longer_window_years,group_type,pool_label
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_break,gross,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1192906599,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_break,gross,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2782361762,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_no_break,ceded,cashflow_uplift,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,471613212,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_no_break,ceded,chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,1041923182,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_no_break,ceded,inflation_adjusted_chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,836873779,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_no_break,ceded,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,3709152705,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_no_break,ceded,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,3697525406,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_no_break,ceded,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,959438372,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_no_break,gross,cashflow_uplift,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,2999670376,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_no_break,gross,chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,1029165715,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_no_break,gross,inflation_adjusted_chain_ladder,50,0,50,"{""both_estimators_failed"": 50}",0.0,0,0,0,10000,163539504,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_no_break,gross,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2838817930,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_no_break,gross,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,605962189,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,long_stable_no_break,gross,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2065735617,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_emerging_no_break,ceded,cashflow_uplift,50,50,0,{},0.0,19,31,0,10000,1431814229,1e-12,25.23373967485231,22.81962414784544,2.414115527006866,1.3581081390370264,11.621965279667789,0.38,0.62,-0.7384944461355689,5.7502831510406445,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_emerging_no_break,ceded,chain_ladder,50,50,0,{},0.0,18,32,0,10000,667165873,1e-12,24.45659071127691,22.209916025310346,2.246674685966568,1.822009545301667,11.290559961455806,0.36,0.64,-0.7549717517748727,5.425941510903649,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_emerging_no_break,ceded,inflation_adjusted_chain_ladder,50,50,0,{},0.0,19,31,0,10000,3601116330,1e-12,24.897648601548266,22.476883386877955,2.420765214670313,1.7554127016319176,12.775248284301474,0.38,0.62,-1.0912844152870178,6.054106903854675,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_emerging_no_break,ceded,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1337685771,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_emerging_no_break,ceded,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1337737816,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_emerging_no_break,ceded,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,4172540265,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_emerging_no_break,gross,cashflow_uplift,50,50,0,{},0.0,13,37,0,10000,3670004532,1e-12,10.431829920953907,8.58706909533216,1.84476082562175,1.9911794254380262,4.031343751728166,0.26,0.74,0.6948659688361162,2.9089717976026135,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_emerging_no_break,gross,chain_ladder,50,50,0,{},0.0,16,34,0,10000,3046232565,1e-12,9.855888680561094,8.464252746294548,1.391635934266546,1.7421747907188714,4.264904164583912,0.32,0.68,0.16992838709833047,2.5700875834820813,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_emerging_no_break,gross,inflation_adjusted_chain_ladder,50,50,0,{},0.0,13,37,0,10000,2001334166,1e-12,10.00038501614846,8.343670655545955,1.656714360602504,1.8054008965507622,4.779861301834443,0.26,0.74,0.30348152059604944,2.916167260438645,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_emerging_no_break,gross,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,525521474,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_emerging_no_break,gross,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,3051142886,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_emerging_no_break,gross,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2212630347,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_shock_no_break,ceded,cashflow_uplift,50,50,0,{},0.0,19,31,0,10000,1183811967,1e-12,25.26467788731062,22.315153843853665,2.9495240434569507,1.1011980871947022,11.421490716712286,0.38,0.62,-0.06118603740963089,6.130271296339955,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_shock_no_break,ceded,chain_ladder,50,50,0,{},0.0,20,30,0,10000,1132052342,1e-12,23.86450667384054,21.589645621003896,2.274861052836646,1.1145896856029083,11.242915177222933,0.4,0.6,-0.7320622539162622,5.453135785970138,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_shock_no_break,ceded,inflation_adjusted_chain_ladder,50,50,0,{},0.0,19,31,0,10000,2423512489,1e-12,24.036407347499292,21.47080387591053,2.5656034715887643,2.405564264801683,12.52315723556242,0.38,0.62,-0.8212712210256479,6.018979309425077,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_shock_no_break,ceded,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2893753879,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_shock_no_break,ceded,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1062521439,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_shock_no_break,ceded,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2738830704,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_shock_no_break,gross,cashflow_uplift,50,50,0,{},0.0,11,39,0,10000,335150,1e-12,11.099879282310392,8.809100647766499,2.290778634543888,2.5569168085620744,4.09849927971063,0.22,0.78,1.1311810003497458,3.398754515886935,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_shock_no_break,gross,chain_ladder,50,50,0,{},0.0,17,33,0,10000,436958965,1e-12,9.894023422186542,8.65949783256332,1.2345255896232248,1.832682107847444,4.383102001584794,0.34,0.66,0.030745160755183697,2.43841294739257,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_shock_no_break,gross,inflation_adjusted_chain_ladder,50,50,0,{},0.0,13,37,0,10000,3668007918,1e-12,10.016481892240504,8.354730438707541,1.6617514535329616,1.8195386293277043,4.7858769602438,0.26,0.74,0.25228474595864986,2.9253837762234687,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_shock_no_break,gross,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,977996382,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_shock_no_break,gross,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,2627314612,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_shock_no_break,gross,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1984978533,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_stable_no_break,ceded,cashflow_uplift,50,50,0,{},0.0,17,33,0,10000,60259118,1e-12,26.70356608806688,24.038643897099767,2.6649221909671055,2.2592426504744267,12.454128602248629,0.34,0.66,-0.7020184642812016,6.144472630496708,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_stable_no_break,ceded,chain_ladder,50,50,0,{},0.0,17,33,0,10000,382504962,1e-12,26.70356608806688,24.038643897099767,2.6649221909671055,2.2592426504744267,12.454128602248629,0.34,0.66,-0.7452419878109684,6.07415802400325,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_stable_no_break,ceded,inflation_adjusted_chain_ladder,50,50,0,{},0.0,18,32,0,10000,1739438767,1e-12,26.80028892552537,24.019270954795903,2.7810179707294704,2.506583234117986,13.967409152193248,0.36,0.64,-1.046993346963782,6.587560423340353,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_stable_no_break,ceded,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,1309288397,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_stable_no_break,ceded,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,3795316004,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_stable_no_break,ceded,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,3870804036,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_stable_no_break,gross,cashflow_uplift,50,50,0,{},0.0,13,37,0,10000,2746083619,1e-12,9.880327208955197,8.390423579574149,1.4899036293810495,1.7375610654724036,4.312927133662623,0.26,0.74,0.22817333833643497,2.641416691752761,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_stable_no_break,gross,chain_ladder,50,50,0,{},0.0,13,37,0,10000,1475133736,1e-12,9.880327208955197,8.390423579574149,1.4899036293810495,1.7375610654724036,4.312927133662623,0.26,0.74,0.2837004346129657,2.6329851845275414,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_stable_no_break,gross,inflation_adjusted_chain_ladder,50,50,0,{},0.0,13,37,0,10000,98893846,1e-12,9.934183979271326,8.2966681822777,1.6375157969936247,1.7547037322712595,4.7518483131231966,0.26,0.74,0.2790598815290494,2.8944599563196443,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_stable_no_break,gross,regularized_poisson,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,102636804,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_stable_no_break,gross,regularized_poisson_break_interaction,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,4100655864,1e-12,,,,,,,,,,7,10,scenario_basis_model,
history_7_vs_10,history_window,26,same_model_7_year_window,same_model_10_year_window,short_stable_no_break,gross,regularized_tweedie,50,0,50,"{""model_a_structurally_not_applicable"": 50}",0.0,0,0,0,10000,625005357,1e-12,,,,,,,,,,7,10,scenario_basis_model,
