simulation_id,scenario_id,tail_type,inflation_scenario,structural_break,clause_type,model,basis,success_or_failure,estimated_reserve,true_reserve,signed_error,absolute_error,percentage_error,absolute_percentage_error,runtime_seconds,pricing_assumption_version
29,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,87437629.10602704,-49221505.576095454,49221505.576095454,-56.29327565184706,56.29327565184706,0.006202663000294706,pricing_mc_v1
29,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,131983367.53074291,-26771678.460170135,26771678.460170135,-20.28413046358603,20.28413046358603,0.005303072999595315,pricing_mc_v1
29,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,131983367.53074291,-26771678.460170135,26771678.460170135,-20.28413046358603,20.28413046358603,0.005751505999796791,pricing_mc_v1
30,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,96643206.08115312,-58427082.55122154,58427082.55122154,-60.45648206471878,60.45648206471878,0.005127775999426376,pricing_mc_v1
30,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,96643206.08115312,-58427082.55122154,58427082.55122154,-60.45648206471878,60.45648206471878,0.005002650001188158,pricing_mc_v1
30,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,150188914.14911425,-44977225.07854147,44977225.07854147,-29.947100512282866,29.947100512282866,0.00587339300000167,pricing_mc_v1
30,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,150188914.14911425,-44977225.07854147,44977225.07854147,-29.947100512282866,29.947100512282866,0.005168492998564034,pricing_mc_v1
31,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,93300270.72113782,-55084147.19120624,55084147.19120624,-59.03964347096642,59.03964347096642,0.005536919999940437,pricing_mc_v1
31,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,93300270.72113782,-55084147.19120624,55084147.19120624,-59.03964347096642,59.03964347096642,0.00494815300044138,pricing_mc_v1
31,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,151978119.49120846,-46766430.420635685,46766430.420635685,-30.771818059862884,30.771818059862884,0.005045997000706848,pricing_mc_v1
31,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,151978119.49120846,-46766430.420635685,46766430.420635685,-30.771818059862884,30.771818059862884,0.005208974000197486,pricing_mc_v1
32,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,76170535.19235645,-37954411.66242487,37954411.66242487,-49.828206624224315,49.828206624224315,0.005220342000029632,pricing_mc_v1
32,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,76170535.19235645,-37954411.66242487,37954411.66242487,-49.828206624224315,49.828206624224315,0.005417524000222329,pricing_mc_v1
32,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,137564271.0944117,-32352582.023838922,32352582.023838922,-23.51815756115556,23.51815756115556,0.005055227999037015,pricing_mc_v1
32,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,137564271.0944117,-32352582.023838922,32352582.023838922,-23.51815756115556,23.51815756115556,0.006903203000547364,pricing_mc_v1
33,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,83982657.97744578,-45766534.4475142,45766534.4475142,-54.49522026297997,54.49522026297997,0.005328148999979021,pricing_mc_v1
33,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,83982657.97744578,-45766534.4475142,45766534.4475142,-54.49522026297997,54.49522026297997,0.005542156000956311,pricing_mc_v1
33,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,146838308.770611,-41626619.70003821,41626619.70003821,-28.348610147142736,28.348610147142736,0.005310997999913525,pricing_mc_v1
33,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,146838308.770611,-41626619.70003821,41626619.70003821,-28.348610147142736,28.348610147142736,0.0054480689996125875,pricing_mc_v1
34,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,97630102.64478233,-59413979.11485075,59413979.11485075,-60.85620879763156,60.85620879763156,0.005331612999725621,pricing_mc_v1
34,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,97630102.64478233,-59413979.11485075,59413979.11485075,-60.85620879763156,60.85620879763156,0.005140983999808668,pricing_mc_v1
34,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,139378193.66568446,-34166504.59511168,34166504.59511168,-24.51352230684249,24.51352230684249,0.005552190999878803,pricing_mc_v1
34,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,139378193.66568446,-34166504.59511168,34166504.59511168,-24.51352230684249,24.51352230684249,0.00489641800049867,pricing_mc_v1
35,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,85880883.24703081,-47664759.71709923,47664759.71709923,-55.50101246629547,55.50101246629547,0.005341587000657455,pricing_mc_v1
35,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,85880883.24703081,-47664759.71709923,47664759.71709923,-55.50101246629547,55.50101246629547,0.005263910999929067,pricing_mc_v1
35,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,138655688.11791325,-33443999.047340468,33443999.047340468,-24.120178191968282,24.120178191968282,0.005130831001224578,pricing_mc_v1
35,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,138655688.11791325,-33443999.047340468,33443999.047340468,-24.120178191968282,24.120178191968282,0.005344345001503825,pricing_mc_v1
36,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,85841426.93886314,-47625303.40893156,47625303.40893156,-55.480558871476624,55.480558871476624,0.0055018120001477655,pricing_mc_v1
36,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,85841426.93886314,-47625303.40893156,47625303.40893156,-55.480558871476624,55.480558871476624,0.005645289000312914,pricing_mc_v1
36,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,134471661.35442173,-29259972.283848956,29259972.283848956,-21.75921081745959,21.75921081745959,0.005603206000159844,pricing_mc_v1
36,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,134471661.35442173,-29259972.283848956,29259972.283848956,-21.75921081745959,21.75921081745959,0.004907032998744398,pricing_mc_v1
37,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,70006630.76242268,-31790507.2324911,31790507.2324911,-45.410708794680666,45.410708794680666,0.005787817000964424,pricing_mc_v1
37,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,70006630.76242268,-31790507.2324911,31790507.2324911,-45.410708794680666,45.410708794680666,0.004966492000676226,pricing_mc_v1
37,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,104432409.07019822,779280.0003745556,779280.0003745556,0.7462051362338418,0.7462051362338418,0.006941046998690581,pricing_mc_v1
37,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,104432409.07019822,779280.0003745556,779280.0003745556,0.7462051362338418,0.7462051362338418,0.005288382000799174,pricing_mc_v1
38,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,73199320.98395583,-34983197.45402425,34983197.45402425,-47.79169667665637,47.79169667665637,0.005171023000002606,pricing_mc_v1
38,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,73199320.98395583,-34983197.45402425,34983197.45402425,-47.79169667665637,47.79169667665637,0.00519130300017423,pricing_mc_v1
38,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,126271075.07221937,-21059386.001646593,21059386.001646593,-16.677917717578556,16.677917717578556,0.005547287999434047,pricing_mc_v1
38,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,126271075.07221937,-21059386.001646593,21059386.001646593,-16.677917717578556,16.677917717578556,0.00517365399900882,pricing_mc_v1
39,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,96892399.45970033,-58676275.92976875,58676275.92976875,-60.55818233108521,60.55818233108521,0.005295850000038627,pricing_mc_v1
39,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,96892399.45970033,-58676275.92976875,58676275.92976875,-60.55818233108521,60.55818233108521,0.005064738999863039,pricing_mc_v1
39,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,166188215.0004006,-60976525.929827824,60976525.929827824,-36.69124548312938,36.69124548312938,0.005009417000110261,pricing_mc_v1
39,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,166188215.0004006,-60976525.929827824,60976525.929827824,-36.69124548312938,36.69124548312938,0.005317388000548817,pricing_mc_v1
40,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,62525344.66199358,-24309221.132061996,24309221.132061996,-38.87898781442225,38.87898781442225,0.0052626810011133784,pricing_mc_v1
40,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,62525344.66199358,-24309221.132061996,24309221.132061996,-38.87898781442225,38.87898781442225,0.005431141000372008,pricing_mc_v1
40,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,109610270.24552748,-4398581.1749546975,4398581.1749546975,-4.012927953833027,4.012927953833027,0.005371212999307318,pricing_mc_v1
40,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,109610270.24552748,-4398581.1749546975,4398581.1749546975,-4.012927953833027,4.012927953833027,0.005168011000932893,pricing_mc_v1
41,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,96702867.80750936,-58486744.27757778,58486744.27757778,-60.48087880288908,60.48087880288908,0.005609697000181768,pricing_mc_v1
41,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,96702867.80750936,-58486744.27757778,58486744.27757778,-60.48087880288908,60.48087880288908,0.0049333160004607635,pricing_mc_v1
41,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,153585392.93719518,-48373703.8666224,48373703.8666224,-31.49629202459611,31.49629202459611,0.005094883999845479,pricing_mc_v1
41,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,153585392.93719518,-48373703.8666224,48373703.8666224,-31.49629202459611,31.49629202459611,0.005304172000251128,pricing_mc_v1
42,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,100744920.0350441,-62528796.50511252,62528796.50511252,-62.0664510760065,62.0664510760065,0.0051510150005924515,pricing_mc_v1
42,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,100744920.0350441,-62528796.50511252,62528796.50511252,-62.0664510760065,62.0664510760065,0.005726602999857278,pricing_mc_v1
42,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,155759929.40357077,-50548240.33299799,50548240.33299799,-32.45266001760218,32.45266001760218,0.005335838000974036,pricing_mc_v1
42,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,155759929.40357077,-50548240.33299799,50548240.33299799,-32.45266001760218,32.45266001760218,0.006560024999998859,pricing_mc_v1
43,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,101253622.25781557,-63037498.72788399,63037498.72788399,-62.25703073355309,62.25703073355309,0.005385108999689692,pricing_mc_v1
43,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,101253622.25781557,-63037498.72788399,63037498.72788399,-62.25703073355309,62.25703073355309,0.005250006001006113,pricing_mc_v1
43,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,150579036.84899837,-45367347.77842559,45367347.77842559,-30.12859474185657,30.12859474185657,0.005014264999772422,pricing_mc_v1
43,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,150579036.84899837,-45367347.77842559,45367347.77842559,-30.12859474185657,30.12859474185657,0.005328675000782823,pricing_mc_v1
44,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,109292278.76835859,-71076155.23842701,71076155.23842701,-65.03309843970825,65.03309843970825,0.005300861999785411,pricing_mc_v1
44,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,109292278.76835859,-71076155.23842701,71076155.23842701,-65.03309843970825,65.03309843970825,0.005026003000239143,pricing_mc_v1
44,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,183360483.9781164,-78148794.90754361,78148794.90754361,-42.62030357471704,42.62030357471704,0.005422800000815187,pricing_mc_v1
44,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,183360483.9781164,-78148794.90754361,78148794.90754361,-42.62030357471704,42.62030357471704,0.005276653999317205,pricing_mc_v1
45,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,83758652.38629352,-45542528.85636193,45542528.85636193,-54.37352149163115,54.37352149163115,0.0052256930011935765,pricing_mc_v1
45,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,83758652.38629352,-45542528.85636193,45542528.85636193,-54.37352149163115,54.37352149163115,0.00508346199967491,pricing_mc_v1
45,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,124885211.7994707,-19673522.728897914,19673522.728897914,-15.753284512571327,15.753284512571327,0.005021861999921384,pricing_mc_v1
45,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,124885211.7994707,-19673522.728897914,19673522.728897914,-15.753284512571327,15.753284512571327,0.005408386999988579,pricing_mc_v1
46,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,86282794.70887911,-48066671.17894753,48066671.17894753,-55.70829194989106,55.70829194989106,0.005113519000587985,pricing_mc_v1
46,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,86282794.70887911,-48066671.17894753,48066671.17894753,-55.70829194989106,55.70829194989106,0.005244908999884501,pricing_mc_v1
46,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,158972321.05648673,-53760631.98591395,53760631.98591395,-33.81760524639474,33.81760524639474,0.005526852999537368,pricing_mc_v1
46,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,158972321.05648673,-53760631.98591395,53760631.98591395,-33.81760524639474,33.81760524639474,0.005120667001392576,pricing_mc_v1
47,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,80327683.44530128,-42111559.9153697,42111559.9153697,-52.42471599974042,52.42471599974042,0.009345944001324824,pricing_mc_v1
47,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,80327683.44530128,-42111559.9153697,42111559.9153697,-52.42471599974042,52.42471599974042,0.005572682001002249,pricing_mc_v1
47,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,142550111.19503152,-37338422.124458745,37338422.124458745,-26.19319045873894,26.19319045873894,0.005615965999822947,pricing_mc_v1
47,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,142550111.19503152,-37338422.124458745,37338422.124458745,-26.19319045873894,26.19319045873894,0.005432117999589536,pricing_mc_v1
48,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,93913852.25459364,-55697728.72466206,55697728.72466206,-59.307255945235376,59.307255945235376,0.005963779000012437,pricing_mc_v1
48,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,93913852.25459364,-55697728.72466206,55697728.72466206,-59.307255945235376,59.307255945235376,0.0056688580007175915,pricing_mc_v1
48,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,143826037.418006,-38614348.347433224,38614348.347433224,-26.847953987084527,26.847953987084527,0.00529475399889634,pricing_mc_v1
48,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,143826037.418006,-38614348.347433224,38614348.347433224,-26.847953987084527,26.847953987084527,0.005928442998992978,pricing_mc_v1
49,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,72987549.70519732,-34771426.17526574,34771426.17526574,-47.640215784350026,47.640215784350026,0.005350237999664387,pricing_mc_v1
49,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,72987549.70519732,-34771426.17526574,34771426.17526574,-47.640215784350026,47.640215784350026,0.0053197449997242074,pricing_mc_v1
49,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,120284470.26459551,-15072781.19402273,15072781.19402273,-12.530945317268648,12.530945317268648,0.006320861000858713,pricing_mc_v1
49,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,120284470.26459551,-15072781.19402273,15072781.19402273,-12.530945317268648,12.530945317268648,0.005232277999311918,pricing_mc_v1
50,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,ceded,success,38216123.52993158,83518505.67483574,-45302382.14490416,45302382.14490416,-54.24232842632604,54.24232842632604,0.005147259998921072,pricing_mc_v1
50,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,ceded,success,38216123.52993158,83518505.67483574,-45302382.14490416,45302382.14490416,-54.24232842632604,54.24232842632604,0.005600962998869363,pricing_mc_v1
50,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_standard,gross,success,105211689.07057278,146605046.77015415,-41393357.69958137,41393357.69958137,-28.23460625095495,28.23460625095495,0.005375056000048062,pricing_mc_v1
50,short_shock_no_break,short,shock,False,none,bornhuetter_ferguson_break_aware,gross,success,105211689.07057278,146605046.77015415,-41393357.69958137,41393357.69958137,-28.23460625095495,28.23460625095495,0.005345867000869475,pricing_mc_v1
1,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,ceded,success,24677972.87103426,55892585.70819511,-31214612.83716085,31214612.83716085,-55.84750184957731,55.84750184957731,0.006538652000017464,pricing_mc_v1
1,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,ceded,success,24677972.87103426,55892585.70819511,-31214612.83716085,31214612.83716085,-55.84750184957731,55.84750184957731,0.00535603200114565,pricing_mc_v1
1,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,gross,success,88095215.34416083,137675538.21388325,-49580322.869722426,49580322.869722426,-36.01244165299564,36.01244165299564,0.005203091999646858,pricing_mc_v1
1,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,gross,success,88095215.34416083,137675538.21388325,-49580322.869722426,49580322.869722426,-36.01244165299564,36.01244165299564,0.005349040000510286,pricing_mc_v1
2,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,ceded,success,24677972.87103426,53582073.925859615,-28904101.054825354,28904101.054825354,-53.94360265864167,53.94360265864167,0.0053520799992838874,pricing_mc_v1
2,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,ceded,success,24677972.87103426,53582073.925859615,-28904101.054825354,28904101.054825354,-53.94360265864167,53.94360265864167,0.005650155999319395,pricing_mc_v1
2,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,gross,success,88095215.34416083,107139513.3591665,-19044298.015005678,19044298.015005678,-17.77523288832104,17.77523288832104,0.005237616000158596,pricing_mc_v1
2,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,gross,success,88095215.34416083,107139513.3591665,-19044298.015005678,19044298.015005678,-17.77523288832104,17.77523288832104,0.005368193000322208,pricing_mc_v1
3,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,ceded,success,24677972.87103426,52023753.56578843,-27345780.694754172,27345780.694754172,-52.564028583929684,52.564028583929684,0.005347286998585332,pricing_mc_v1
3,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,ceded,success,24677972.87103426,52023753.56578843,-27345780.694754172,27345780.694754172,-52.564028583929684,52.564028583929684,0.005048003000410972,pricing_mc_v1
3,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,gross,success,88095215.34416083,95306481.37821576,-7211266.034054935,7211266.034054935,-7.566396251098214,7.566396251098214,0.005795830998977181,pricing_mc_v1
3,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,gross,success,88095215.34416083,95306481.37821576,-7211266.034054935,7211266.034054935,-7.566396251098214,7.566396251098214,0.004965813001035713,pricing_mc_v1
4,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,ceded,success,24677972.87103426,45183225.50441329,-20505252.63337903,20505252.63337903,-45.38244537538864,45.38244537538864,0.005158157999176183,pricing_mc_v1
4,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,ceded,success,24677972.87103426,45183225.50441329,-20505252.63337903,20505252.63337903,-45.38244537538864,45.38244537538864,0.005528649000552832,pricing_mc_v1
4,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,gross,success,88095215.34416083,106710580.614353,-18615365.270192176,18615365.270192176,-17.44472306590405,17.44472306590405,0.0050345700001344085,pricing_mc_v1
4,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,gross,success,88095215.34416083,106710580.614353,-18615365.270192176,18615365.270192176,-17.44472306590405,17.44472306590405,0.005019494999942253,pricing_mc_v1
5,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,ceded,success,24677972.87103426,49839749.28119759,-25161776.41016333,25161776.41016333,-50.48535912209292,50.48535912209292,0.0059246359996905085,pricing_mc_v1
5,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,ceded,success,24677972.87103426,49839749.28119759,-25161776.41016333,25161776.41016333,-50.48535912209292,50.48535912209292,0.005423975999292452,pricing_mc_v1
5,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,gross,success,88095215.34416083,85060362.03905159,3034853.3051092327,3034853.3051092327,3.567881951543914,3.567881951543914,0.005100242999105831,pricing_mc_v1
5,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,gross,success,88095215.34416083,85060362.03905159,3034853.3051092327,3034853.3051092327,3.567881951543914,3.567881951543914,0.005199221001021215,pricing_mc_v1
6,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,ceded,success,24677972.87103426,50537310.763940305,-25859337.892906044,25859337.892906044,-51.168804793937234,51.168804793937234,0.005248224000752089,pricing_mc_v1
6,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,ceded,success,24677972.87103426,50537310.763940305,-25859337.892906044,25859337.892906044,-51.168804793937234,51.168804793937234,0.005282840000290889,pricing_mc_v1
6,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,gross,success,88095215.34416083,94964480.43920985,-6869265.095049024,6869265.095049024,-7.233509901047987,7.233509901047987,0.007575755000289064,pricing_mc_v1
6,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,gross,success,88095215.34416083,94964480.43920985,-6869265.095049024,6869265.095049024,-7.233509901047987,7.233509901047987,0.004943090001688688,pricing_mc_v1
7,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,ceded,success,24677972.87103426,46350552.50131959,-21672579.630285326,21672579.630285326,-46.75797473971494,46.75797473971494,0.005869340000572265,pricing_mc_v1
7,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,ceded,success,24677972.87103426,46350552.50131959,-21672579.630285326,21672579.630285326,-46.75797473971494,46.75797473971494,0.004956046999723185,pricing_mc_v1
7,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,gross,success,88095215.34416083,104740484.08948034,-16645268.745319515,16645268.745319515,-15.891915041274178,15.891915041274178,0.00552152399905026,pricing_mc_v1
7,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,gross,success,88095215.34416083,104740484.08948034,-16645268.745319515,16645268.745319515,-15.891915041274178,15.891915041274178,0.00555403600083082,pricing_mc_v1
8,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,ceded,success,24677972.87103426,55435028.83808475,-30757055.96705049,30757055.96705049,-55.48307020257181,55.48307020257181,0.0051740509989031125,pricing_mc_v1
8,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,ceded,success,24677972.87103426,55435028.83808475,-30757055.96705049,30757055.96705049,-55.48307020257181,55.48307020257181,0.005711066000003484,pricing_mc_v1
8,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,gross,success,88095215.34416083,121245396.88591947,-33150181.54175864,33150181.54175864,-27.34139389468934,27.34139389468934,0.005423485001301742,pricing_mc_v1
8,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,gross,success,88095215.34416083,121245396.88591947,-33150181.54175864,33150181.54175864,-27.34139389468934,27.34139389468934,0.005010711000068113,pricing_mc_v1
9,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,ceded,success,24677972.87103426,55145937.14233,-30467964.271295737,30467964.271295737,-55.24969898083125,55.24969898083125,0.008773315999860642,pricing_mc_v1
9,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,ceded,success,24677972.87103426,55145937.14233,-30467964.271295737,30467964.271295737,-55.24969898083125,55.24969898083125,0.007353658000283758,pricing_mc_v1
9,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,gross,success,88095215.34416083,106743155.20665479,-18647939.862493962,18647939.862493962,-17.469916292423196,17.469916292423196,0.006337785000141594,pricing_mc_v1
9,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,gross,success,88095215.34416083,106743155.20665479,-18647939.862493962,18647939.862493962,-17.469916292423196,17.469916292423196,0.006243711999559309,pricing_mc_v1
10,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_standard,ceded,success,24677972.87103426,66326260.11826292,-41648287.24722865,41648287.24722865,-62.793058394921935,62.793058394921935,0.00553944499915815,pricing_mc_v1
10,short_stable_no_break,short,stable,False,none,bornhuetter_ferguson_break_aware,ceded,success,24677972.87103426,66326260.11826292,-41648287.24722865,41648287.24722865,-62.793058394921935,62.793058394921935,0.00537444000110554,pricing_mc_v1
