scenario_id,simulation_id,basis,tail_type,inflation_scenario,structural_break,model,pattern_variant,estimated_reserve,true_reserve,signed_error,absolute_error,percentage_error,absolute_percentage_error,success,success_or_failure,failure_type,failure_message,calibration_version,prior_version,runtime_seconds
long_shock_break,13,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,413741968.298162,-197914358.8387394,197914358.8387394,-47.83521469983267,47.83521469983267,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.004569900003843941
long_shock_break,13,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,413741968.298162,-140660632.52668023,140660632.52668023,-33.997187451216824,33.997187451216824,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.00563309999415651
long_shock_break,14,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,379043855.08873105,-163216245.62930846,163216245.62930846,-43.059989876659756,43.059989876659756,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.00463809999928344
long_shock_break,14,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,379043855.08873105,-105962519.3172493,105962519.3172493,-27.955213597235165,27.955213597235165,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0047990000020945445
long_shock_break,15,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,401332616.19657946,-185505006.73715687,185505006.73715687,-46.22226035231918,46.22226035231918,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.005371300001570489
long_shock_break,15,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,401332616.19657946,-128251280.4250977,128251280.4250977,-31.956356211596333,31.956356211596333,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.004206700003123842
long_shock_break,16,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,390841016.9025937,-175013407.44317108,175013407.44317108,-44.77866955473313,44.77866955473313,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.00462600000173552
long_shock_break,16,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,390841016.9025937,-117759681.13111192,117759681.13111192,-30.12981648250605,30.12981648250605,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003750900003069546
long_shock_break,17,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,393029957.3509383,-177202347.89151573,177202347.89151573,-45.0862191487584,45.0862191487584,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0037672000034945086
long_shock_break,17,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,393029957.3509383,-119948621.57945657,119948621.57945657,-30.518951376613224,30.518951376613224,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036073000010219403
long_shock_break,18,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,384461423.09931284,-168633813.63989025,168633813.63989025,-43.86234964237993,43.86234964237993,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036967000050935894
long_shock_break,18,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,384461423.09931284,-111380087.32783109,111380087.32783109,-28.97041956250049,28.97041956250049,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036283000008552335
long_shock_break,19,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,434770527.391416,-218942917.93199342,218942917.93199342,-50.35827042960598,50.35827042960598,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036595999990822747
long_shock_break,19,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,434770527.391416,-161689191.61993426,161689191.61993426,-37.189547458530555,37.189547458530555,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036290999996708706
long_shock_break,20,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,416751535.2918438,-200923925.83242118,200923925.83242118,-48.21192216885721,48.21192216885721,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.00353729999915231
long_shock_break,20,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,416751535.2918438,-143670199.52036202,143670199.52036202,-34.473826093946435,34.473826093946435,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003949799996917136
long_shock_break,21,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,386948735.9032155,-171121126.44379294,171121126.44379294,-44.223203377150746,44.223203377150746,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035407999966992065
long_shock_break,21,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,386948735.9032155,-113867400.13173378,113867400.13173378,-29.426998867419623,29.426998867419623,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0038267999989329837
long_shock_break,22,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,391323534.8021614,-175495925.3427388,175495925.3427388,-44.84675971034122,44.84675971034122,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003722000001289416
long_shock_break,22,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,391323534.8021614,-118242199.03067964,118242199.03067964,-30.215969272192766,30.215969272192766,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003540000005159527
long_shock_break,23,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,447552612.8081651,-231725003.34874249,231725003.34874249,-51.776036317783046,51.776036317783046,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0037884999983361922
long_shock_break,23,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,447552612.8081651,-174471277.03668332,174471277.03668332,-38.983411568522584,38.983411568522584,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035396000021137297
long_shock_break,24,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,397126306.2678751,-181298696.8084525,181298696.8084525,-45.65265356311108,45.65265356311108,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.00450740000087535
long_shock_break,24,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,397126306.2678751,-124044970.49639332,124044970.49639332,-31.235646830386706,31.235646830386706,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035418999977991916
long_shock_break,25,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,441627230.37880164,-225799620.91937906,225799620.91937906,-51.12900776650514,51.12900776650514,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0038911000010557473
long_shock_break,25,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,441627230.37880164,-168545894.6073199,168545894.6073199,-38.164742346786724,38.164742346786724,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036281000066082925
long_shock_break,26,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,387317049.10468125,-171489439.64525867,171489439.64525867,-44.27624346557224,44.27624346557224,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.00373770000442164
long_shock_break,26,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,387317049.10468125,-114235713.3331995,114235713.3331995,-29.49410917935727,29.49410917935727,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003569799999240786
long_shock_break,27,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,435090220.70363057,-219262611.24420798,219262611.24420798,-50.39474591950496,50.39474591950496,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003603800003475044
long_shock_break,27,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,435090220.70363057,-162008884.9321488,162008884.9321488,-37.2356989936816,37.2356989936816,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003660499998659361
long_shock_break,28,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,365739264.7311368,-149911655.2717142,149911655.2717142,-40.98866863034726,40.98866863034726,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035828999971272424
long_shock_break,28,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,365739264.7311368,-92657928.95965505,92657928.95965505,-25.334422058230466,25.334422058230466,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035960000022896565
long_shock_break,29,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,351201311.80938095,-135373702.34995836,135373702.34995836,-38.545898832927534,38.545898832927534,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003556400006345939
long_shock_break,29,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,351201311.80938095,-78119976.0378992,78119976.0378992,-22.24364585525803,22.24364585525803,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036092000009375624
long_shock_break,30,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,362164258.8152297,-146336649.35580713,146336649.35580713,-40.40615433298892,40.40615433298892,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.004024299996672198
long_shock_break,30,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,362164258.8152297,-89082923.04374796,89082923.04374796,-24.597381126224445,24.597381126224445,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036299000057624653
long_shock_break,31,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,420737137.6768234,-204909528.2174008,204909528.2174008,-48.702505642560105,48.702505642560105,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003464100002020132
long_shock_break,31,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,420737137.6768234,-147655801.90534163,147655801.90534163,-35.094549228682304,35.094549228682304,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003646200006187428
long_shock_break,32,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,362645239.55470467,-146817630.09528208,146817630.09528208,-40.48519436669312,40.48519436669312,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003472900003544055
long_shock_break,32,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,362645239.55470467,-89563903.78322291,89563903.78322291,-24.697388525821886,24.697388525821886,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003627599995525088
long_shock_break,33,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,400625885.16308933,-184798275.70366675,184798275.70366675,-46.12739279900446,46.12739279900446,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0034527000025263987
long_shock_break,33,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,400625885.16308933,-127544549.39160758,127544549.39160758,-31.836322642928064,31.836322642928064,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036312000011093915
long_shock_break,34,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,434190328.6126816,-218362719.15325904,218362719.15325904,-50.291935301960386,50.291935301960386,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003456200000073295
long_shock_break,34,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,434190328.6126816,-161108992.84119987,161108992.84119987,-37.105615262314316,37.105615262314316,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0037540999983320944
long_shock_break,35,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,383540663.9225669,-167713054.4631443,167713054.4631443,-43.72758099438549,43.72758099438549,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035816000017803162
long_shock_break,35,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,383540663.9225669,-110459328.15108514,110459328.15108514,-28.79990012568414,28.79990012568414,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0037646999990101904
long_shock_break,36,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,369844933.2565078,-154017323.79708523,154017323.79708523,-41.64375659846224,41.64375659846224,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035506999993231148
long_shock_break,36,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,369844933.2565078,-96763597.48502606,96763597.48502606,-26.163288660741276,26.163288660741276,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0038717999996151775
long_shock_break,37,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,344271507.54818845,-128443898.08876586,128443898.08876586,-37.308895819903796,37.308895819903796,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035889999999199063
long_shock_break,37,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,344271507.54818845,-71190171.7767067,71190171.7767067,-20.678496540043195,20.678496540043195,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003826899999694433
long_shock_break,38,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,384335613.89886,-168508004.4394374,168508004.4394374,-43.84397342989432,43.84397342989432,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035000999996555038
long_shock_break,38,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,384335613.89886,-111254278.12737823,111254278.12737823,-28.94716859537649,28.94716859537649,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.004143800004385412
long_shock_break,39,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,411609718.6487835,-195782109.18936092,195782109.18936092,-47.56498700566811,47.56498700566811,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035157000020262785
long_shock_break,39,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,411609718.6487835,-138528382.87730175,138528382.87730175,-33.65527503384939,33.65527503384939,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.00400959999387851
long_shock_break,40,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,329379459.9084445,-113551850.44902194,113551850.44902194,-34.47447830553405,34.47447830553405,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003508599998895079
long_shock_break,40,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,329379459.9084445,-56298124.13696277,56298124.13696277,-17.09217816818681,17.09217816818681,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003877800001646392
long_shock_break,41,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,402235467.7553805,-186407858.29595792,186407858.29595792,-46.342969041537096,46.342969041537096,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003515199998219032
long_shock_break,41,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,402235467.7553805,-129154131.98389876,129154131.98389876,-32.10908593034462,32.10908593034462,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0037213000032352284
long_shock_break,42,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,444967640.80671847,-229140031.34729588,229140031.34729588,-51.49588651702156,51.49588651702156,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003504200001771096
long_shock_break,42,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,444967640.80671847,-171886305.03523672,171886305.03523672,-38.62894495510053,38.62894495510053,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003541199999745004
long_shock_break,43,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,441745711.4342898,-225918101.97486722,225918101.97486722,-51.14211550381351,51.14211550381351,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036441999982343987
long_shock_break,43,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,441745711.4342898,-168664375.66280806,168664375.66280806,-38.18132724258424,38.18132724258424,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003585200000088662
long_shock_break,44,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,471451543.6070763,-255623934.1476537,255623934.1476537,-54.22061664956587,54.22061664956587,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0042061999993165955
long_shock_break,44,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,471451543.6070763,-198370207.83559453,198370207.83559453,-42.07647859584122,42.07647859584122,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003568000000086613
long_shock_break,45,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,398276787.67611235,-182449178.21668977,182449178.21668977,-45.809643911525555,45.809643911525555,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036825999995926395
long_shock_break,45,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,398276787.67611235,-125195451.9046306,125195451.9046306,-31.434282835092656,31.434282835092656,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036421000040718354
long_shock_break,46,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,417206528.94205534,-201378919.48263276,201378919.48263276,-48.26840078300925,48.26840078300925,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003606400001444854
long_shock_break,46,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,417206528.94205534,-144125193.1705736,144125193.1705736,-34.54528708743931,34.54528708743931,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0038674999959766865
long_shock_break,47,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,374346090.2077977,-158518480.74837512,158518480.74837512,-42.34543511871121,42.34543511871121,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036330000002635643
long_shock_break,47,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,374346090.2077977,-101264754.43631595,101264754.43631595,-27.05110513645391,27.05110513645391,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0038146000006236136
long_shock_break,48,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,396701492.4502405,-180873882.9908179,180873882.9908179,-45.59445488184179,45.59445488184179,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003624899996793829
long_shock_break,48,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,396701492.4502405,-123620156.67875874,123620156.67875874,-31.16200947851609,31.16200947851609,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036389000015333295
long_shock_break,49,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,354884987.05735826,-139057377.59793568,139057377.59793568,-39.18378704914348,39.18378704914348,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003657000001112465
long_shock_break,49,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,354884987.05735826,-81803651.28587651,81803651.28587651,-23.050750037125407,23.050750037125407,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035582999989856035
long_shock_break,50,ceded,long,shock,True,bornhuetter_ferguson_break_aware,frozen_break_aware,215827609.4594226,404040428.71112746,-188212819.25170487,188212819.25170487,-46.58266992045724,46.58266992045724,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003632100000686478
long_shock_break,50,ceded,long,shock,True,bornhuetter_ferguson_standard,frozen_standard,273081335.77148175,404040428.71112746,-130959092.93964571,130959092.93964571,-32.412373523461476,32.412373523461476,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036077000040677376
long_shock_no_break,1,ceded,long,shock,False,bornhuetter_ferguson_break_aware,frozen_break_aware,318098900.65821815,499766947.86483264,-181668047.2066145,181668047.2066145,-36.35055258911371,36.35055258911371,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.00371140000061132
long_shock_no_break,1,ceded,long,shock,False,bornhuetter_ferguson_standard,frozen_standard,318098900.65821815,499766947.86483264,-181668047.2066145,181668047.2066145,-36.35055258911371,36.35055258911371,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035636000029626302
long_shock_no_break,2,ceded,long,shock,False,bornhuetter_ferguson_break_aware,frozen_break_aware,318098900.65821815,534015095.1365743,-215916194.47835618,215916194.47835618,-40.43260133370118,40.43260133370118,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003613600005337503
long_shock_no_break,2,ceded,long,shock,False,bornhuetter_ferguson_standard,frozen_standard,318098900.65821815,534015095.1365743,-215916194.47835618,215916194.47835618,-40.43260133370118,40.43260133370118,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003562500001862645
long_shock_no_break,3,ceded,long,shock,False,bornhuetter_ferguson_break_aware,frozen_break_aware,318098900.65821815,524589288.66022575,-206490388.0020076,206490388.0020076,-39.36229588853663,39.36229588853663,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003643000003648922
long_shock_no_break,3,ceded,long,shock,False,bornhuetter_ferguson_standard,frozen_standard,318098900.65821815,524589288.66022575,-206490388.0020076,206490388.0020076,-39.36229588853663,39.36229588853663,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036228000026312657
long_shock_no_break,4,ceded,long,shock,False,bornhuetter_ferguson_break_aware,frozen_break_aware,318098900.65821815,487715459.4872352,-169616558.82901704,169616558.82901704,-34.77776960511878,34.77776960511878,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036729999992530793
long_shock_no_break,4,ceded,long,shock,False,bornhuetter_ferguson_standard,frozen_standard,318098900.65821815,487715459.4872352,-169616558.82901704,169616558.82901704,-34.77776960511878,34.77776960511878,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003623499993409496
long_shock_no_break,5,ceded,long,shock,False,bornhuetter_ferguson_break_aware,frozen_break_aware,318098900.65821815,481486210.5349081,-163387309.87668997,163387309.87668997,-33.933954140695846,33.933954140695846,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036392999973031692
long_shock_no_break,5,ceded,long,shock,False,bornhuetter_ferguson_standard,frozen_standard,318098900.65821815,481486210.5349081,-163387309.87668997,163387309.87668997,-33.933954140695846,33.933954140695846,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035659000059240498
long_shock_no_break,6,ceded,long,shock,False,bornhuetter_ferguson_break_aware,frozen_break_aware,318098900.65821815,479886567.1275214,-161787666.46930325,161787666.46930325,-33.7137310255886,33.7137310255886,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003616800000600051
long_shock_no_break,6,ceded,long,shock,False,bornhuetter_ferguson_standard,frozen_standard,318098900.65821815,479886567.1275214,-161787666.46930325,161787666.46930325,-33.7137310255886,33.7137310255886,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003635599998233374
long_shock_no_break,7,ceded,long,shock,False,bornhuetter_ferguson_break_aware,frozen_break_aware,318098900.65821815,482278592.35778266,-164179691.69956452,164179691.69956452,-34.04250039316826,34.04250039316826,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.004435800001374446
long_shock_no_break,7,ceded,long,shock,False,bornhuetter_ferguson_standard,frozen_standard,318098900.65821815,482278592.35778266,-164179691.69956452,164179691.69956452,-34.04250039316826,34.04250039316826,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035908999998355284
long_shock_no_break,8,ceded,long,shock,False,bornhuetter_ferguson_break_aware,frozen_break_aware,318098900.65821815,573114191.107759,-255015290.44954085,255015290.44954085,-44.49641876021736,44.49641876021736,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035459000064292923
long_shock_no_break,8,ceded,long,shock,False,bornhuetter_ferguson_standard,frozen_standard,318098900.65821815,573114191.107759,-255015290.44954085,255015290.44954085,-44.49641876021736,44.49641876021736,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036038999969605356
long_shock_no_break,9,ceded,long,shock,False,bornhuetter_ferguson_break_aware,frozen_break_aware,318098900.65821815,530817477.7684608,-212718577.11024266,212718577.11024266,-40.073770367265325,40.073770367265325,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.00352769999881275
long_shock_no_break,9,ceded,long,shock,False,bornhuetter_ferguson_standard,frozen_standard,318098900.65821815,530817477.7684608,-212718577.11024266,212718577.11024266,-40.073770367265325,40.073770367265325,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035895999972126447
long_shock_no_break,10,ceded,long,shock,False,bornhuetter_ferguson_break_aware,frozen_break_aware,318098900.65821815,546183119.412483,-228084218.75426483,228084218.75426483,-41.75966093562356,41.75966093562356,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036514000021270476
long_shock_no_break,10,ceded,long,shock,False,bornhuetter_ferguson_standard,frozen_standard,318098900.65821815,546183119.412483,-228084218.75426483,228084218.75426483,-41.75966093562356,41.75966093562356,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003609599996707402
long_shock_no_break,11,ceded,long,shock,False,bornhuetter_ferguson_break_aware,frozen_break_aware,318098900.65821815,545814304.4819006,-227715403.82368243,227715403.82368243,-41.72030706301022,41.72030706301022,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003689400000439491
long_shock_no_break,11,ceded,long,shock,False,bornhuetter_ferguson_standard,frozen_standard,318098900.65821815,545814304.4819006,-227715403.82368243,227715403.82368243,-41.72030706301022,41.72030706301022,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0037604999961331487
long_shock_no_break,12,ceded,long,shock,False,bornhuetter_ferguson_break_aware,frozen_break_aware,318098900.65821815,522943050.50506985,-204844149.8468517,204844149.8468517,-39.17140683847098,39.17140683847098,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0036076000033062883
long_shock_no_break,12,ceded,long,shock,False,bornhuetter_ferguson_standard,frozen_standard,318098900.65821815,522943050.50506985,-204844149.8468517,204844149.8468517,-39.17140683847098,39.17140683847098,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003783399995882064
long_shock_no_break,13,ceded,long,shock,False,bornhuetter_ferguson_break_aware,frozen_break_aware,318098900.65821815,555662962.8926797,-237564062.23446155,237564062.23446155,-42.75326557626705,42.75326557626705,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0035443000015220605
long_shock_no_break,13,ceded,long,shock,False,bornhuetter_ferguson_standard,frozen_standard,318098900.65821815,555662962.8926797,-237564062.23446155,237564062.23446155,-42.75326557626705,42.75326557626705,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003618599999754224
long_shock_no_break,14,ceded,long,shock,False,bornhuetter_ferguson_break_aware,frozen_break_aware,318098900.65821815,504572074.8683126,-186473174.21009445,186473174.21009445,-36.95669726842528,36.95669726842528,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003448499999649357
long_shock_no_break,14,ceded,long,shock,False,bornhuetter_ferguson_standard,frozen_standard,318098900.65821815,504572074.8683126,-186473174.21009445,186473174.21009445,-36.95669726842528,36.95669726842528,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.003671099999337457
long_shock_no_break,15,ceded,long,shock,False,bornhuetter_ferguson_break_aware,frozen_break_aware,318098900.65821815,541572070.8683143,-223473170.21009612,223473170.21009612,-41.263791511958274,41.263791511958274,True,success,,,frozen_step21_pattern,pricing_mc_v1,0.0034561000065878034
