scenario_id,simulation_id,seed,frequency_scenario,tail_type,inflation_scenario,structural_break,clause_type,basis,model,history_window_years,history_start_ay,evaluation_start_ay,evaluation_end_ay,success,success_or_failure,applicability_status,applicability_reason,fit_attempted,available_calendar_diagonals,potential_validation_folds,maximum_development_year,failure_type,failure_category,failure_message,failure_reason,fit_min_accident_year,fit_max_accident_year,fit_received_pre_window_ay,future_cells_hidden_from_fit,evaluation_truth_used_for_fitting,observed_target_paid,true_target_reserve,true_target_ultimate,estimated_target_reserve,true_reserve,estimated_reserve,selected_alpha,selected_power,runtime_seconds,pipeline_reconciliation_passed,model_reconciliation_passed,target_estimate_reconciliation_passed,target_truth_reconciliation_passed,signed_error,absolute_error,percentage_error,absolute_percentage_error,normalised_error
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,cashflow_uplift,15,2010,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,15,,6,,,,,2010,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,141528020.54329976,152925951.09167618,141528020.54329976,,,0.0355589000027976,True,True,True,True,-11397930.548376411,11397930.548376411,-7.453235024540453,7.453235024540453,-0.07453235024540453
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,regularized_poisson,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,6,,,,,2010,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,145493476.29718018,152925951.09167618,145493476.29718018,0.0001,,1.4289524000050733,True,True,True,True,-7432474.794496,7432474.794496,-4.86017889144294,4.86017889144294,-0.0486017889144294
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,regularized_poisson_break_interaction,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,6,,,,,2010,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,145493476.19864994,152925951.09167618,145493476.19864994,0.0001,,1.459823299999698,True,True,True,True,-7432474.893026233,7432474.893026233,-4.860178955872968,4.860178955872968,-0.04860178955872968
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,regularized_tweedie,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,6,,,,,2010,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,143682506.79174322,152925951.09167618,143682506.79174322,0.0001,1.1,5.697810899997421,True,True,True,True,-9243444.299932957,9243444.299932957,-6.044392226399618,6.044392226399618,-0.06044392226399618
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,chain_ladder,10,2015,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,6,,,,,2015,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,142200970.1880345,152925951.09167618,142200970.1880345,,,0.02129570000397507,True,True,True,True,-10724980.903641671,10724980.903641671,-7.013185680442327,7.013185680442327,-0.07013185680442327
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,inflation_adjusted_chain_ladder,10,2015,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,6,,,,,2015,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,145738405.7882716,152925951.09167618,145738405.7882716,,,0.037982899993949104,True,True,True,True,-7187545.30340457,7187545.30340457,-4.700016741498487,4.700016741498487,-0.047000167414984875
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,cashflow_uplift,10,2015,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,6,,,,,2015,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,146413331.07256657,152925951.09167618,146413331.07256657,,,0.030021800004760735,True,True,True,True,-6512620.019109607,6512620.019109607,-4.258675504463867,4.258675504463867,-0.04258675504463867
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,regularized_poisson,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,6,,,,,2015,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,152118418.7466569,152925951.09167618,152118418.7466569,0.001,,0.7385094999990542,True,True,True,True,-807532.3450192809,807532.3450192809,-0.5280544860140715,0.5280544860140715,-0.005280544860140715
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,regularized_poisson_break_interaction,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,6,,,,,2015,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,152118418.8118183,152925951.09167618,152118418.8118183,0.001,,0.7531241000033333,True,True,True,True,-807532.2798578739,807532.2798578739,-0.5280544434042943,0.5280544434042943,-0.005280544434042943
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,regularized_tweedie,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,6,,,,,2015,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,149662699.72628492,152925951.09167618,149662699.72628492,0.001,1.1,2.9373158999951556,True,True,True,True,-3263251.3653912544,3263251.3653912544,-2.133876782911095,2.133876782911095,-0.02133876782911095
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,chain_ladder,7,2018,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,6,,,,,2018,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,140534602.1185904,152925951.09167618,140534602.1185904,,,0.01985430000058841,True,True,True,True,-12391348.973085761,12391348.973085761,-8.10284250948185,8.10284250948185,-0.0810284250948185
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,inflation_adjusted_chain_ladder,7,2018,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,6,,,,,2018,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,142086923.49380165,152925951.09167618,142086923.49380165,,,0.03323369999998249,True,True,True,True,-10839027.597874522,10839027.597874522,-7.087762096948956,7.087762096948956,-0.07087762096948956
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,cashflow_uplift,7,2018,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,6,,,,,2018,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,144705639.6698978,152925951.09167618,144705639.6698978,,,0.02804479999758769,True,True,True,True,-8220311.421778381,8220311.421778381,-5.37535412603088,5.37535412603088,-0.0537535412603088
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,regularized_poisson,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,6,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,,152925951.09167618,,,,8.999995770864189e-07,True,False,False,True,,,,,
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,regularized_poisson_break_interaction,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,6,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,,152925951.09167618,,,,7.999988156370819e-07,True,False,False,True,,,,,
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,regularized_tweedie,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,6,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,,152925951.09167618,,,,7.00005330145359e-07,True,False,False,True,,,,,
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,chain_ladder,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,6,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,,152925951.09167618,,,,0.00856989999738289,True,False,False,True,,,,,
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,inflation_adjusted_chain_ladder,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,6,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,,152925951.09167618,,,,0.014451199996983632,True,False,False,True,,,,,
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,cashflow_uplift,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,6,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,,152925951.09167618,,,,0.011805499998445157,True,False,False,True,,,,,
short_emerging_no_break,1,20260817,constant,short,emerging,False,none,gross,regularized_poisson,5,2020,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,5,0.0,6,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2020,2024,False,True,False,550749250.4644393,152925951.09167618,703675201.5561154,,152925951.09167618,,,,7.999988156370819e-07,True,False,False,True,,,,,
