scenario_id,basis,model,history_window_years,history_start_ay,attempted_fits,required_result_rows,required_rows,applicable_rows,not_applicable_by_design,not_applicable_rows,estimator_invocations,successful_fits,failed_fits,data_dependent_failures,unsuccessful_or_not_applicable,applicability_rate,success_rate,unconditional_success_rate,conditional_fit_success_rate,mean_runtime_seconds,mean_percentage_error,median_percentage_error,mean_absolute_percentage_error,root_mean_squared_error,rmse,standard_deviation_percentage_error,percentage_error_std
short_shock_no_break,gross,cashflow_uplift,7,2018,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.027937459999811835,4.45121492579543,4.562041579079705,11.099879282310392,19060620.01454572,19060620.01454572,12.993879562546509,12.993879562546509
short_shock_no_break,gross,regularized_poisson,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.060000593308359e-07,,,,,,,
short_shock_no_break,gross,regularized_poisson_break_interaction,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.299999171867967e-07,,,,,,,
short_shock_no_break,gross,regularized_tweedie,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.220001473091542e-07,,,,,,,
short_shock_no_break,gross,chain_ladder,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.0084931760004838,,,,,,,
short_shock_no_break,gross,inflation_adjusted_chain_ladder,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.014511597999953664,,,,,,,
short_shock_no_break,gross,cashflow_uplift,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.011621426000201608,,,,,,,
short_shock_no_break,gross,regularized_poisson,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.820006041787565e-07,,,,,,,
short_shock_no_break,gross,regularized_poisson_break_interaction,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.279994654003531e-07,,,,,,,
short_shock_no_break,gross,regularized_tweedie,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.020002860575915e-07,,,,,,,
short_shock_no_break,ceded,chain_ladder,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.02378513200004818,-3.6419736265183342,-5.8180675853441475,19.992746320777236,22908382.002286613,22908382.002286613,25.080986321503428,25.080986321503428
short_shock_no_break,ceded,inflation_adjusted_chain_ladder,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.04602015800104709,-0.5076142538442591,-3.4305891294004964,19.803176220748515,23221832.00178119,23221832.00178119,25.678721943871203,25.678721943871203
short_shock_no_break,ceded,cashflow_uplift,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.035121129999606635,1.831842330325756,-0.4389365659661355,20.024225722916686,24204179.374553468,24204179.374553468,26.62652167145162,26.62652167145162
short_shock_no_break,ceded,regularized_poisson,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,1.2189139739997337,-1.7092845070600986,-3.755183152706908,16.009741622204032,18115389.926767018,18115389.926767018,19.576602893945495,19.576602893945495
short_shock_no_break,ceded,regularized_poisson_break_interaction,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,1.252767691999179,-1.709284481039206,-3.7551831745449453,16.009741615577937,18115389.9216669,18115389.9216669,19.57660289270864,19.57660289270864
short_shock_no_break,ceded,regularized_tweedie,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,5.368156999999774,-2.144673196306415,-3.6014418769477956,18.227178466586334,19600321.987192463,19600321.987192463,21.47829679041296,21.47829679041296
short_shock_no_break,ceded,chain_ladder,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.02184804000033182,-1.5561737684092665,-4.255923810053232,21.589645621003896,26758153.22965443,26758153.22965443,28.867747680918377,28.867747680918377
short_shock_no_break,ceded,inflation_adjusted_chain_ladder,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.03888237399994978,0.27247394619521514,-2.047333394637558,21.47080387591053,27441014.91950735,27441014.91950735,29.537043268351724,29.537043268351724
short_shock_no_break,ceded,cashflow_uplift,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.031225148000230546,4.072823069125283,1.0891148989899322,22.31515384385367,28827466.86116957,28827466.86116957,30.706205668273775,30.706205668273775
short_shock_no_break,ceded,regularized_poisson,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.6570368040003813,-0.35389043561547934,-2.052602897938261,15.118691878088061,17670108.247044574,17670108.247044574,19.141947728801274,19.141947728801274
short_shock_no_break,ceded,regularized_poisson_break_interaction,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.6722410360004869,-0.3538901619664606,-2.0526028977904747,15.118691586176256,17670108.20680511,17670108.20680511,19.141947689408493,19.141947689408493
short_shock_no_break,ceded,regularized_tweedie,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,2.7939631840001677,-1.1896853895165804,-4.75619689621659,16.490194371977122,18643192.48404962,18643192.48404962,20.2083798254555,20.2083798254555
short_shock_no_break,ceded,chain_ladder,7,2018,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.019989321999601087,1.4814810166316525,-3.3312760341216423,23.86450667384054,28950025.336378507,28950025.336378507,32.28769680484005,32.28769680484005
short_shock_no_break,ceded,inflation_adjusted_chain_ladder,7,2018,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.0335443660004239,1.154669146081463,-4.301066579520388,24.036407347499292,29159044.61219315,29159044.61219315,32.62837829393722,32.62837829393722
short_shock_no_break,ceded,cashflow_uplift,7,2018,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.02808641599913244,7.304074694798488,2.148223710116441,25.26467788731062,31450990.101465803,31450990.101465803,34.34530129036278,34.34530129036278
short_shock_no_break,ceded,regularized_poisson,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.059994772542268e-07,,,,,,,
short_shock_no_break,ceded,regularized_poisson_break_interaction,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.200001320801676e-07,,,,,,,
short_shock_no_break,ceded,regularized_tweedie,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.359999628737569e-07,,,,,,,
short_shock_no_break,ceded,chain_ladder,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.00844747200011625,,,,,,,
short_shock_no_break,ceded,inflation_adjusted_chain_ladder,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.014455511999840383,,,,,,,
short_shock_no_break,ceded,cashflow_uplift,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.011548304000025383,,,,,,,
short_shock_no_break,ceded,regularized_poisson,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.55999969644472e-07,,,,,,,
short_shock_no_break,ceded,regularized_poisson_break_interaction,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.22000001790002e-07,,,,,,,
short_shock_no_break,ceded,regularized_tweedie,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.02000577095896e-07,,,,,,,
long_stable_no_break,gross,chain_ladder,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.03136122600029921,0.2538266375039339,0.21816048641843916,5.237803703613991,37454853.19976223,37454853.19976223,6.374955905654067,6.374955905654067
long_stable_no_break,gross,inflation_adjusted_chain_ladder,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.0660086379988934,0.44475583873328584,0.7281789276982307,5.439041073360536,38523866.22500819,38523866.22500819,6.5351034433927895,6.5351034433927895
long_stable_no_break,gross,cashflow_uplift,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.054455084001092474,0.2538266375039315,0.21816048641843916,5.2378037036139915,37454853.19976224,37454853.19976224,6.37495590565407,6.37495590565407
long_stable_no_break,gross,regularized_poisson,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,1.5259810579995974,2.9341149221857092,2.5742822498844746,10.963249864557325,72861860.16220453,72861860.16220453,12.505263663762689,12.505263663762689
long_stable_no_break,gross,regularized_poisson_break_interaction,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,1.4673088440000719,2.934117003739004,2.574296929341748,10.963247871164219,72861850.30478173,72861850.30478173,12.505260073373446,12.505260073373446
long_stable_no_break,gross,regularized_tweedie,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,6.2400025699997785,2.1548115289627328,3.4102844202969917,10.7937541710842,72245554.10136895,72245554.10136895,12.458902192128964,12.458902192128964
long_stable_no_break,gross,chain_ladder,10,2015,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.011781268000631825,,,,,,,
long_stable_no_break,gross,inflation_adjusted_chain_ladder,10,2015,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.023597077999729665,,,,,,,
long_stable_no_break,gross,cashflow_uplift,10,2015,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.015313758000411326,,,,,,,
long_stable_no_break,gross,regularized_poisson,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.6004705079991254,46.97116138661162,45.87419760405055,46.97116138661162,289634143.5321724,289634143.5321724,14.258267895603481,14.258267895603481
long_stable_no_break,gross,regularized_poisson_break_interaction,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.647213012000575,46.97116022876289,45.874195541665,46.97116022876289,289634138.1063785,289634138.1063785,14.258268941577263,14.258268941577263
long_stable_no_break,gross,regularized_tweedie,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,2.610029741999897,47.308961217206125,46.449277908316674,47.308961217206125,288287244.7494392,288287244.7494392,12.49298355219481,12.49298355219481
long_stable_no_break,gross,chain_ladder,7,2018,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.009964448000246193,,,,,,,
long_stable_no_break,gross,inflation_adjusted_chain_ladder,7,2018,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.018598041999212,,,,,,,
long_stable_no_break,gross,cashflow_uplift,7,2018,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.014017515998857562,,,,,,,
long_stable_no_break,gross,regularized_poisson,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.899993892759085e-07,,,,,,,
long_stable_no_break,gross,regularized_poisson_break_interaction,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.419996058568359e-07,,,,,,,
long_stable_no_break,gross,regularized_tweedie,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.76000155787915e-07,,,,,,,
long_stable_no_break,gross,chain_ladder,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.009445577999722446,,,,,,,
long_stable_no_break,gross,inflation_adjusted_chain_ladder,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.015432959999743616,,,,,,,
long_stable_no_break,gross,cashflow_uplift,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.011678573999670334,,,,,,,
long_stable_no_break,gross,regularized_poisson,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.300003875978291e-07,,,,,,,
long_stable_no_break,gross,regularized_poisson_break_interaction,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.639994484838098e-07,,,,,,,
long_stable_no_break,gross,regularized_tweedie,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.380005601793527e-07,,,,,,,
long_stable_no_break,ceded,chain_ladder,15,2010,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.008556636000284924,,,,,,,
long_stable_no_break,ceded,inflation_adjusted_chain_ladder,15,2010,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.026962914000177987,,,,,,,
long_stable_no_break,ceded,cashflow_uplift,15,2010,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.012479746000026352,,,,,,,
long_stable_no_break,ceded,regularized_poisson,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,1.3381633819999115,15.032990999146653,10.599259289716645,37.53070548243112,111658876.86405496,111658876.86405496,45.89719652966828,45.89719652966828
long_stable_no_break,ceded,regularized_poisson_break_interaction,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,1.3238215759997547,15.032990996959159,10.599259292789178,37.53070547943436,111658876.86434925,111658876.86434925,45.89719653062361,45.89719653062361
long_stable_no_break,ceded,regularized_tweedie,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,6.174458228000585,7.566297216588204,-1.9838999425878214,37.60783029865865,113316539.61623019,113316539.61623019,48.348604196578925,48.348604196578925
long_stable_no_break,ceded,chain_ladder,10,2015,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.007785479999874952,,,,,,,
long_stable_no_break,ceded,inflation_adjusted_chain_ladder,10,2015,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.019812256000150227,,,,,,,
long_stable_no_break,ceded,cashflow_uplift,10,2015,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.011410103998932754,,,,,,,
long_stable_no_break,ceded,regularized_poisson,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.5703520559996832,141.00855818216291,48.5026847504361,150.33037266482125,590129434.5403575,590129434.5403575,210.33694345896166,210.33694345896166
long_stable_no_break,ceded,regularized_poisson_break_interaction,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.617867025998712,141.00855818993557,48.502684753197414,150.33037267020222,590129434.5463662,590129434.5463662,210.33694345684987,210.33694345684987
long_stable_no_break,ceded,regularized_tweedie,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,2.60954424200012,134.36108254701045,19.125994350788922,150.9592459510497,630743346.3977888,630743346.3977888,232.92802083670242,232.92802083670242
long_stable_no_break,ceded,chain_ladder,7,2018,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.007346167999785393,,,,,,,
long_stable_no_break,ceded,inflation_adjusted_chain_ladder,7,2018,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.015983623999782138,,,,,,,
long_stable_no_break,ceded,cashflow_uplift,7,2018,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.010613333999644965,,,,,,,
long_stable_no_break,ceded,regularized_poisson,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.380000119563193e-07,,,,,,,
long_stable_no_break,ceded,regularized_poisson_break_interaction,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.299995144829154e-07,,,,,,,
long_stable_no_break,ceded,regularized_tweedie,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.779998461250216e-07,,,,,,,
long_stable_no_break,ceded,chain_ladder,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.006979881999577628,,,,,,,
long_stable_no_break,ceded,inflation_adjusted_chain_ladder,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.014499379999906524,,,,,,,
long_stable_no_break,ceded,cashflow_uplift,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.009994053999689641,,,,,,,
long_stable_no_break,ceded,regularized_poisson,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.5400057034567e-07,,,,,,,
long_stable_no_break,ceded,regularized_poisson_break_interaction,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.019997378345578e-07,,,,,,,
long_stable_no_break,ceded,regularized_tweedie,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.600001456215978e-07,,,,,,,
long_emerging_no_break,gross,chain_ladder,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.03290256000022054,-5.737815339920794,-5.76279172681459,6.95127121210148,57496199.31629612,57496199.31629612,6.1172442649293,6.1172442649293
long_emerging_no_break,gross,inflation_adjusted_chain_ladder,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.06581126400007634,0.4849950469783659,0.6677676657195419,5.591919127731094,46437730.18956371,46437730.18956371,6.7083236047810315,6.7083236047810315
long_emerging_no_break,gross,cashflow_uplift,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.05360922999941977,2.6700797024192924,2.6852971083482435,5.800232088614755,50414360.95327003,50414360.95327003,6.760423296775256,6.760423296775256
long_emerging_no_break,gross,regularized_poisson,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,1.7061818300004234,-10.767614071965607,-9.117948335709531,11.476109782408077,100169965.89553039,100169965.89553039,8.924098491419931,8.924098491419931
long_emerging_no_break,gross,regularized_poisson_break_interaction,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,1.611015452000429,-10.76756002389539,-9.117551514247115,11.476105004856356,100169800.53606662,100169800.53606662,8.924125069255634,8.924125069255634
long_emerging_no_break,gross,regularized_tweedie,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,6.782214237999579,-11.925087226161587,-10.345748600450312,12.338058876509972,110438235.63611954,110438235.63611954,9.98282229837298,9.98282229837298
long_emerging_no_break,gross,chain_ladder,10,2015,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.01190466399959405,,,,,,,
long_emerging_no_break,gross,inflation_adjusted_chain_ladder,10,2015,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.023997185999905923,,,,,,,
long_emerging_no_break,gross,cashflow_uplift,10,2015,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.015456453999795484,,,,,,,
long_emerging_no_break,gross,regularized_poisson,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.6533634419996815,44.466729297934926,45.3349909597261,44.77576829319603,390775510.6458412,390775510.6458412,32.04645774644786,32.04645774644786
long_emerging_no_break,gross,regularized_poisson_break_interaction,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.7002568899998732,44.4668454862587,45.33499083501249,44.775884399370895,390776325.99947673,390776325.99947673,32.04649217525864,32.04649217525864
long_emerging_no_break,gross,regularized_tweedie,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,2.790420618000644,41.018319306961736,38.71476002736719,41.83821939244747,360896087.12513006,360896087.12513006,30.25372739612068,30.25372739612068
long_emerging_no_break,gross,chain_ladder,7,2018,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.009983864000387256,,,,,,,
long_emerging_no_break,gross,inflation_adjusted_chain_ladder,7,2018,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.01853037399967434,,,,,,,
long_emerging_no_break,gross,cashflow_uplift,7,2018,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.013177726000576514,,,,,,,
long_emerging_no_break,gross,regularized_poisson,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.540007158648222e-07,,,,,,,
long_emerging_no_break,gross,regularized_poisson_break_interaction,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.680006769485772e-07,,,,,,,
long_emerging_no_break,gross,regularized_tweedie,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.020001743920148e-07,,,,,,,
long_emerging_no_break,gross,chain_ladder,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.00854014400028973,,,,,,,
long_emerging_no_break,gross,inflation_adjusted_chain_ladder,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.015322828000353183,,,,,,,
long_emerging_no_break,gross,cashflow_uplift,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.011681701999768847,,,,,,,
long_emerging_no_break,gross,regularized_poisson,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.100000897888095e-07,,,,,,,
long_emerging_no_break,gross,regularized_poisson_break_interaction,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.720000914763659e-07,,,,,,,
long_emerging_no_break,gross,regularized_tweedie,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.779997006058693e-07,,,,,,,
long_emerging_no_break,ceded,chain_ladder,15,2010,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.008576847999938764,,,,,,,
long_emerging_no_break,ceded,inflation_adjusted_chain_ladder,15,2010,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.026884785999718587,,,,,,,
long_emerging_no_break,ceded,cashflow_uplift,15,2010,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.012531033999839564,,,,,,,
long_emerging_no_break,ceded,regularized_poisson,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,1.440968912000244,19.29447244663039,10.788407158698543,41.16566928289797,175446546.00256613,175446546.00256613,51.56124542191376,51.56124542191376
long_emerging_no_break,ceded,regularized_poisson_break_interaction,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,1.4121615640001255,19.294472432484827,10.788406889845072,41.16566925948883,175446545.92412296,175446545.92412296,51.56124539754512,51.56124539754512
long_emerging_no_break,ceded,regularized_tweedie,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,6.621826050000091,2.6294547150823173,-11.125752280213293,37.96660980948806,157812649.568382,157812649.568382,49.79619643648331,49.79619643648331
long_emerging_no_break,ceded,chain_ladder,10,2015,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.007994739999558078,,,,,,,
long_emerging_no_break,ceded,inflation_adjusted_chain_ladder,10,2015,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.019998037999612278,,,,,,,
long_emerging_no_break,ceded,cashflow_uplift,10,2015,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.011640797999716597,,,,,,,
long_emerging_no_break,ceded,regularized_poisson,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.6150423559999035,179.29777410937314,34.45232804553937,189.33445564283957,1095629145.1949463,1095629145.1949463,282.44215903461685,282.44215903461685
long_emerging_no_break,ceded,regularized_poisson_break_interaction,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.6609164880003664,179.29777410774597,34.45232804553936,189.33445564085088,1095629145.1523354,1095629145.1523354,282.44215902323356,282.44215902323356
long_emerging_no_break,ceded,regularized_tweedie,10,2015,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,2.7904658820004262,98.82153332996074,13.140405141248753,115.11160439807708,908939931.5983385,908939931.5983385,259.79337282637385,259.79337282637385
long_emerging_no_break,ceded,chain_ladder,7,2018,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.007472426000022097,,,,,,,
long_emerging_no_break,ceded,inflation_adjusted_chain_ladder,7,2018,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.01619834799974342,,,,,,,
long_emerging_no_break,ceded,cashflow_uplift,7,2018,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.011497714000142878,,,,,,,
long_emerging_no_break,ceded,regularized_poisson,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.679998038336635e-07,,,,,,,
long_emerging_no_break,ceded,regularized_poisson_break_interaction,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.439996210858226e-07,,,,,,,
long_emerging_no_break,ceded,regularized_tweedie,7,2018,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.779995889402925e-07,,,,,,,
long_emerging_no_break,ceded,chain_ladder,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.007186485999991419,,,,,,,
long_emerging_no_break,ceded,inflation_adjusted_chain_ladder,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.01566407799953595,,,,,,,
long_emerging_no_break,ceded,cashflow_uplift,5,2020,50,50,50,50,0,0,50,0,50,50,50,1.0,0.0,0.0,0.0,0.010201804000826088,,,,,,,
long_emerging_no_break,ceded,regularized_poisson,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.65999934123829e-07,,,,,,,
long_emerging_no_break,ceded,regularized_poisson_break_interaction,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,8.939999679569155e-07,,,,,,,
long_emerging_no_break,ceded,regularized_tweedie,5,2020,50,50,50,0,50,50,0,0,0,0,50,0.0,0.0,0.0,,9.119999594986439e-07,,,,,,,
long_shock_no_break,gross,chain_ladder,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.031167315999628045,-6.832686052437776,-6.600613191206757,7.75596244469621,71007355.4325943,71007355.4325943,6.165239952877431,6.165239952877431
long_shock_no_break,gross,inflation_adjusted_chain_ladder,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.06642411799984985,0.485978960093387,0.6682900976631644,5.597453738270656,52343636.17731091,52343636.17731091,6.714776669439966,6.714776669439966
long_shock_no_break,gross,cashflow_uplift,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,0.05349764200000209,4.331421885101545,4.637765338493859,6.49238064213984,64632268.396703765,64632268.396703765,7.010314856922348,7.010314856922348
long_shock_no_break,gross,regularized_poisson,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,1.6768117639997218,-3.3523222729770272,-2.9911198290547274,7.2081072689899885,73646782.40366572,73646782.40366572,8.603062923418866,8.603062923418866
long_shock_no_break,gross,regularized_poisson_break_interaction,15,2010,50,50,50,50,0,0,50,50,0,0,0,1.0,1.0,1.0,1.0,1.58858172999986,-3.352304065128558,-2.991065772347028,7.208082307078004,73646662.81743284,73646662.81743284,8.60305299990299,8.60305299990299
