scenario_id,simulation_id,accident_year,basis,tail_type,structural_break,expected_loss_prior_ultimate,paid_to_date,pricing_assumption_version,inflation_scenario,clause_type,seed,development_year_at_valuation,benchmark_pattern,benchmark_paid_proportion,benchmark_unpaid_proportion,estimated_reserve,estimated_ultimate,model,pattern_source,true_reserve,signed_error
long_stable_break,1,2022,gross,long,True,154039627.68489638,68628613.47013906,pricing_mc_v1,stable,none,20260817,3,long,0.43,0.5700000000000001,87802587.78039095,156431201.25053,bornhuetter_ferguson_standard,fixed_independent_benchmark,107812230.62841274,-20009642.84802179
long_stable_break,1,2023,gross,long,True,158988348.51103905,36185355.59424887,pricing_mc_v1,stable,none,20260817,2,long,0.24000000000000002,0.76,120831144.86838968,157016500.46263856,bornhuetter_ferguson_standard,fixed_independent_benchmark,157196908.7348666,-36365763.86647691
long_stable_break,1,2024,gross,long,True,165695238.64731777,5399021.926967601,pricing_mc_v1,stable,none,20260817,1,long,0.04,0.96,159067429.10142505,164466451.02839264,bornhuetter_ferguson_standard,fixed_independent_benchmark,165504891.94661832,-6437462.845193267
long_stable_break,1,2010,gross,long,True,100871288.0038707,75547494.5648136,pricing_mc_v1,stable,none,20260817,15,long,1.0,0.0,0.0,75547494.5648136,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0
long_stable_break,1,2011,gross,long,True,104432490.20592418,81502919.98342393,pricing_mc_v1,stable,none,20260817,14,long,1.0,0.0,0.0,81502919.98342393,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0
long_stable_break,1,2012,gross,long,True,108305367.4370519,93792206.30427696,pricing_mc_v1,stable,none,20260817,13,long,1.0,0.0,0.0,93792206.30427696,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,480827.49482544255,-480827.49482544255
long_stable_break,1,2013,gross,long,True,113425545.9030388,87657142.06600401,pricing_mc_v1,stable,none,20260817,12,long,1.0,0.0,0.0,87657142.06600401,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,840984.9974329828,-840984.9974329828
long_stable_break,1,2014,gross,long,True,117501139.9891271,95127219.35147443,pricing_mc_v1,stable,none,20260817,11,long,1.0,0.0,0.0,95127219.35147443,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,2653147.853356868,-2653147.853356868
long_stable_break,1,2015,gross,long,True,122000871.3771718,94376354.85116877,pricing_mc_v1,stable,none,20260817,10,long,1.0,0.0,0.0,94376354.85116877,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,10282516.796070028,-10282516.796070028
long_stable_break,1,2016,gross,long,True,126220445.19066969,100180489.44315957,pricing_mc_v1,stable,none,20260817,9,long,0.9,0.09999999999999998,12622044.519066965,112802533.96222652,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,21534398.35915741,-8912353.840090444
long_stable_break,1,2017,gross,long,True,132089196.91777472,89597423.6988233,pricing_mc_v1,stable,none,20260817,8,long,0.8400000000000001,0.15999999999999992,21134271.506843943,110731695.20566724,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,28196252.975594413,-7061981.468750469
long_stable_break,1,2018,gross,long,True,130689144.48843049,122902207.39071912,pricing_mc_v1,stable,none,20260817,7,accelerated_long,0.9400000000000001,0.05999999999999994,7841348.669305822,130743556.06002493,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,14589700.925183484,-6748352.255877662
long_stable_break,1,2019,gross,long,True,134860025.69951147,91504981.6893468,pricing_mc_v1,stable,none,20260817,6,accelerated_long,0.9,0.09999999999999998,13486002.569951143,104990984.25929795,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,25254274.36601789,-11768271.796066746
long_stable_break,1,2020,gross,long,True,142404342.28372154,59605636.66911938,pricing_mc_v1,stable,none,20260817,5,accelerated_long,0.8400000000000001,0.15999999999999992,22784694.765395433,82390331.43451482,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,22547796.72887685,236898.0365185812
long_stable_break,1,2021,gross,long,True,147626847.88170663,66816227.6470732,pricing_mc_v1,stable,none,20260817,4,accelerated_long,0.74,0.26,38382980.449243724,105199208.09631693,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,45587360.19192725,-7204379.742683522
long_stable_break,1,2022,gross,long,True,154039627.68489638,68628613.47013906,pricing_mc_v1,stable,none,20260817,3,accelerated_long,0.5800000000000001,0.41999999999999993,64696643.62765647,133325257.09779552,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,107812230.62841274,-43115587.00075627
long_stable_break,1,2023,gross,long,True,158988348.51103905,36185355.59424887,pricing_mc_v1,stable,none,20260817,2,accelerated_long,0.35000000000000003,0.6499999999999999,103342426.53217536,139527782.12642422,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,157196908.7348666,-53854482.20269123
long_stable_break,1,2024,gross,long,True,165695238.64731777,5399021.926967601,pricing_mc_v1,stable,none,20260817,1,accelerated_long,0.08,0.92,152439619.55553237,157838641.48249996,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,165504891.94661832,-13065272.391085953
long_stable_break,2,2010,ceded,long,True,15972272.856435863,13191537.941265352,pricing_mc_v1,stable,none,20260818,15,long,1.0,0.0,0.0,13191537.941265352,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_stable_break,2,2011,ceded,long,True,17498404.517573208,7302687.717153436,pricing_mc_v1,stable,none,20260818,14,long,1.0,0.0,0.0,7302687.717153436,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_stable_break,2,2012,ceded,long,True,19304983.611974623,20199666.36856288,pricing_mc_v1,stable,none,20260818,13,long,1.0,0.0,0.0,20199666.36856288,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_stable_break,2,2013,ceded,long,True,21528333.92851832,22553972.609775253,pricing_mc_v1,stable,none,20260818,12,long,1.0,0.0,0.0,22553972.609775253,bornhuetter_ferguson_standard,fixed_independent_benchmark,9747.905615249416,-9747.905615249416
