scenario_id,frequency_scenario,tail_type,inflation_scenario,structural_break,accident_year,expected_gross_ultimate,expected_ceded_ultimate,expected_retained_ultimate,exposure_measure,expected_gross_loss_per_claim,expected_ceded_loss_per_claim,gross_standard_deviation,ceded_standard_deviation,retained_standard_deviation,gross_mcse,ceded_mcse,retained_mcse,gross_relative_mcse,ceded_relative_mcse,calibration_records,unique_calibrations,pricing_assumption_version,calibration_simulations,calibration_seed_base,attachment,limit
long_shock_no_break,constant,long,shock,False,2011,106254484.23100269,17807234.77409742,88447249.45690525,50.735,2094303.4242830924,350985.2128530092,20931492.669681598,6696996.5880179,15985211.498251213,1480080.0407088369,473549.17009706283,1130325.1449114603,0.013929577197806232,0.02659307725789588,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_no_break,constant,long,shock,False,2012,111327986.20258254,20318727.29607924,91009258.90650329,49.8,2235501.730975553,408006.57221042656,19994342.556196123,7014076.424225574,15566029.886100218,1413813.5206853047,495970.1003330595,1100684.5288613925,0.01269953377322932,0.024409506220833196,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_no_break,constant,long,shock,False,2013,117344928.36486953,23304006.436133806,94040921.92873573,50.735,2312898.9526928063,459328.0070194896,20208165.1416836,7785631.824951568,15168439.233194211,1428933.0607022082,550527.3059245049,1072570.6241807702,0.01217720340038146,0.02362371927047231,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_no_break,constant,long,shock,False,2014,121105784.49152346,26108504.938878547,94997279.55264492,49.86,2428916.6564685814,523636.2803625862,20853747.077933364,8717922.715120941,14685378.999859579,1474582.5971955832,616450.2269722256,1038413.1075095227,0.012175988152727696,0.023611088739679643,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_no_break,constant,long,shock,False,2015,126185425.94593239,28730821.059362564,97454604.88656983,49.485,2549973.243324894,580596.5658151474,22408429.09744723,7996025.896069094,17053204.159607537,1584515.2170542884,565404.4133653695,1205843.6302217129,0.012557038225105469,0.019679368445376197,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_no_break,constant,long,shock,False,2016,135357496.22387895,33380884.66470735,101976611.5591716,49.53,2732838.607387017,673952.8500849456,26027037.84516043,9144400.550458554,19703083.311016764,1840389.4954511847,646606.7639115241,1393218.3819503447,0.013596509589740138,0.01937057002552011,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_no_break,constant,long,shock,False,2017,141928478.34801874,39535703.161372185,102392775.18664654,49.545,2864637.7706735036,797975.6415656914,25240173.507996373,10244646.033980828,17805841.08937077,1784749.7845829285,724405.8681483712,1259063.0979024132,0.012574994147450768,0.01832282747549921,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_no_break,constant,long,shock,False,2018,153598680.2096264,46590990.22621313,107007689.98341328,50.6,3035547.039715937,920770.5578302989,27226065.98908287,11517562.086641246,17951803.216786012,1925173.5885912923,814414.6254201108,1269384.1789115865,0.01253378991254273,0.017480088348968015,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_no_break,constant,long,shock,False,2019,161670682.52748635,54897529.70584072,106773152.82164565,49.345,3276333.6209846255,1112524.667257893,26726910.46100949,10927676.606228499,18412487.772882868,1889877.9627145485,772703.4230877769,1301959.4962719867,0.011689676403718045,0.014075376929129227,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_no_break,constant,long,shock,False,2020,175300336.66690582,64493842.42651619,110806494.24038965,50.475,3473013.1088044737,1277738.334353961,28359866.725846812,12388946.862143956,18595792.89972705,2005345.407539301,876030.833798179,1314921.1260937648,0.011439484062998275,0.013583170126610492,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
