analysis_type,experiment_step,experiment_name,source_file,scenario_id,simulation_id,seed,model,basis,success,applicable,fit_attempted,status,failure_type,failure_message,applicability_reason,estimated_reserve,true_reserve,reserve_error,percentage_error,absolute_percentage_error,runtime_seconds,tail_type,inflation_scenario,structural_break,history_window_years,history_start_ay,prior_multiplier,pattern_variant,treaty_variant,calibration_version,prior_version,selected_alpha,selected_power,selected_hyperparameter,validation_metric,observed_paid,true_ultimate,pipeline_reconciliation_passed,model_reconciliation_passed
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,35,20260851,expected_loss,gross,True,True,True,success,,,,1221411547.3120947,751712532.1194394,469699015.1926553,62.48386120001855,62.48386120001855,0.0086044999989098,long,stable,False,,,1.2,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_break_aware,ceded,True,True,True,success,,,,154509660.8360724,285155330.521339,-130645669.6852666,-45.81561545646436,45.81561545646436,0.0037101999987498,long,stable,False,,,0.8,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_break_aware,ceded,True,True,True,success,,,,173823368.44058144,285155330.521339,-111331962.08075756,-39.0425673885224,39.0425673885224,0.0036715999958687,long,stable,False,,,0.9,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_break_aware,ceded,True,True,True,success,,,,193137076.04509047,285155330.521339,-92018254.47624852,-32.26951932058045,32.26951932058045,0.0037554999944404,long,stable,False,,,1.0,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_break_aware,ceded,True,True,True,success,,,,212450783.64959952,285155330.521339,-72704546.87173948,-25.496471252638493,25.496471252638493,0.0038496000051964,long,stable,False,,,1.1,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_break_aware,ceded,True,True,True,success,,,,231764491.25410852,285155330.521339,-53390839.26723045,-18.723423184696543,18.723423184696543,0.0037885000056121,long,stable,False,,,1.2,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_standard,ceded,True,True,True,success,,,,154509660.8360724,285155330.521339,-130645669.6852666,-45.81561545646436,45.81561545646436,0.0037602000011247,long,stable,False,,,0.8,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_standard,ceded,True,True,True,success,,,,173823368.44058144,285155330.521339,-111331962.08075756,-39.0425673885224,39.0425673885224,0.0037742000058642,long,stable,False,,,0.9,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_standard,ceded,True,True,True,success,,,,193137076.04509047,285155330.521339,-92018254.47624852,-32.26951932058045,32.26951932058045,0.0038371999980881,long,stable,False,,,1.0,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_standard,ceded,True,True,True,success,,,,212450783.64959952,285155330.521339,-72704546.87173948,-25.496471252638493,25.496471252638493,0.003789800000959,long,stable,False,,,1.1,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_standard,ceded,True,True,True,success,,,,231764491.25410852,285155330.521339,-53390839.26723045,-18.723423184696543,18.723423184696543,0.0037388999990071,long,stable,False,,,1.2,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,expected_loss,ceded,True,True,True,success,,,,264704580.83740696,285155330.521339,-20450749.68393204,-7.1717928774267286,7.1717928774267286,0.0087662999940221,long,stable,False,,,0.8,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,expected_loss,ceded,True,True,True,success,,,,312911995.8275233,285155330.521339,27756665.30618429,9.73387565837812,9.73387565837812,0.0089819000058923,long,stable,False,,,0.9,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,expected_loss,ceded,True,True,True,success,,,,362991978.568094,285155330.521339,77836648.04675502,27.296227604951007,27.296227604951007,0.0091520999994827,long,stable,False,,,1.0,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,expected_loss,ceded,True,True,True,success,,,,413147911.1414254,285155330.521339,127992580.62008636,44.88521409930589,44.88521409930589,0.0088019000031636,long,stable,False,,,1.1,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,expected_loss,ceded,True,True,True,success,,,,464977734.3337532,285155330.521339,179822403.81241423,63.06121070353185,63.06121070353185,0.0086347000033129,long,stable,False,,,1.2,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_break_aware,gross,True,True,True,success,,,,483824717.1379532,687940031.2982723,-204115314.1603191,-29.67050976450885,29.67050976450885,0.0040918999948189,long,stable,False,,,0.8,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_break_aware,gross,True,True,True,success,,,,544302806.7801974,687940031.2982723,-143637224.51807487,-20.879323485072444,20.879323485072444,0.0037018000002717,long,stable,False,,,0.9,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_break_aware,gross,True,True,True,success,,,,604780896.4224415,687940031.2982723,-83159134.87583077,-12.088137205636054,12.088137205636054,0.0037745000008726,long,stable,False,,,1.0,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_break_aware,gross,True,True,True,success,,,,665258986.0646856,687940031.2982723,-22681045.23358667,-3.2969509261996675,3.2969509261996675,0.0037358999979915,long,stable,False,,,1.1,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_break_aware,gross,True,True,True,success,,,,725737075.7069297,687940031.2982723,37797044.40865743,5.4942353532367205,5.4942353532367205,0.0037253999980748,long,stable,False,,,1.2,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_standard,gross,True,True,True,success,,,,483824717.1379532,687940031.2982723,-204115314.1603191,-29.67050976450885,29.67050976450885,0.0038941000020713,long,stable,False,,,0.8,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_standard,gross,True,True,True,success,,,,544302806.7801974,687940031.2982723,-143637224.51807487,-20.879323485072444,20.879323485072444,0.0038886000038473,long,stable,False,,,0.9,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_standard,gross,True,True,True,success,,,,604780896.4224415,687940031.2982723,-83159134.87583077,-12.088137205636054,12.088137205636054,0.0038897999984328,long,stable,False,,,1.0,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_standard,gross,True,True,True,success,,,,665258986.0646856,687940031.2982723,-22681045.23358667,-3.2969509261996675,3.2969509261996675,0.003932599996915,long,stable,False,,,1.1,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,bornhuetter_ferguson_standard,gross,True,True,True,success,,,,725737075.7069297,687940031.2982723,37797044.40865743,5.4942353532367205,5.4942353532367205,0.0038922000021557,long,stable,False,,,1.2,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,expected_loss,gross,True,True,True,success,,,,546665317.7908478,687940031.2982723,-141274713.50742447,-20.535905323144597,20.535905323144597,0.0085519999993266,long,stable,False,,,0.8,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,expected_loss,gross,True,True,True,success,,,,681017922.6694251,687940031.2982723,-6922108.628847122,-1.0062081451756486,1.0062081451756486,0.0085728999983984,long,stable,False,,,0.9,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,expected_loss,gross,True,True,True,success,,,,848521488.7491604,687940031.2982723,160581457.45088816,23.342362727146543,23.342362727146543,0.0087653000009595,long,stable,False,,,1.0,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,expected_loss,gross,True,True,True,success,,,,1042773571.59477,687940031.2982723,354833540.2964977,51.57913831920205,51.57913831920205,0.0086578999980702,long,stable,False,,,1.1,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,36,20260852,expected_loss,gross,True,True,True,success,,,,1243935584.258656,687940031.2982723,555995552.9603838,80.82035172616943,80.82035172616943,0.0087667999978293,long,stable,False,,,1.2,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,37,20260853,bornhuetter_ferguson_break_aware,ceded,True,True,True,success,,,,154509660.8360724,275566464.44821846,-121056803.61214608,-43.93016539750024,43.93016539750024,0.0038713999965693,long,stable,False,,,0.8,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,37,20260853,bornhuetter_ferguson_break_aware,ceded,True,True,True,success,,,,173823368.44058144,275566464.44821846,-101743096.00763702,-36.921436072187774,36.921436072187774,0.0038637999969068,long,stable,False,,,0.9,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,37,20260853,bornhuetter_ferguson_break_aware,ceded,True,True,True,success,,,,193137076.04509047,275566464.44821846,-82429388.403128,-29.91270674687531,29.91270674687531,0.0040022999965003,long,stable,False,,,1.0,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,37,20260853,bornhuetter_ferguson_break_aware,ceded,True,True,True,success,,,,212450783.64959952,275566464.44821846,-63115680.79861894,-22.90397742156284,22.90397742156284,0.0036223000060999,long,stable,False,,,1.1,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,37,20260853,bornhuetter_ferguson_break_aware,ceded,True,True,True,success,,,,231764491.25410852,275566464.44821846,-43801973.19410992,-15.895248096250375,15.895248096250375,0.0037037000001873,long,stable,False,,,1.2,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,37,20260853,bornhuetter_ferguson_standard,ceded,True,True,True,success,,,,154509660.8360724,275566464.44821846,-121056803.61214608,-43.93016539750024,43.93016539750024,0.0037942999988445,long,stable,False,,,0.8,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,37,20260853,bornhuetter_ferguson_standard,ceded,True,True,True,success,,,,173823368.44058144,275566464.44821846,-101743096.00763702,-36.921436072187774,36.921436072187774,0.0037730000040028,long,stable,False,,,0.9,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,37,20260853,bornhuetter_ferguson_standard,ceded,True,True,True,success,,,,193137076.04509047,275566464.44821846,-82429388.403128,-29.91270674687531,29.91270674687531,0.003812500006461,long,stable,False,,,1.0,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,37,20260853,bornhuetter_ferguson_standard,ceded,True,True,True,success,,,,212450783.64959952,275566464.44821846,-63115680.79861894,-22.90397742156284,22.90397742156284,0.0037808999986737,long,stable,False,,,1.1,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,37,20260853,bornhuetter_ferguson_standard,ceded,True,True,True,success,,,,231764491.25410852,275566464.44821846,-43801973.19410992,-15.895248096250375,15.895248096250375,0.0039712999932817,long,stable,False,,,1.2,,,,pricing_mc_v1,,,,,,,,
prior_sensitivity,27,prior_misspecification_sensitivity,outputs/step27_prior_misspecification/final_50/results.csv,long_stable_no_break,37,20260853,expected_loss,ceded,True,True,True,success,,,,249835951.21396083,275566464.44821846,-25730513.23425764,-9.337316601923687,9.337316601923687,0.0087765999996918,long,stable,False,,,0.8,,,,pricing_mc_v1,,,,,,,,
