analysis_type,experiment_step,experiment_name,source_file,scenario_id,simulation_id,seed,model,basis,success,applicable,fit_attempted,status,failure_type,failure_message,applicability_reason,estimated_reserve,true_reserve,reserve_error,percentage_error,absolute_percentage_error,runtime_seconds,tail_type,inflation_scenario,structural_break,history_window_years,history_start_ay,prior_multiplier,pattern_variant,treaty_variant,calibration_version,prior_version,selected_alpha,selected_power,selected_hyperparameter,validation_metric,observed_paid,true_ultimate,pipeline_reconciliation_passed,model_reconciliation_passed
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,33,20260849,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,335790889.91233647,,,,0.0144628669995654,long,stable,False,,,,,,,,,,,,194763619.0988664,530554509.0112029,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,33,20260849,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,889587003.2382642,789753133.156526,99833870.08173823,12.64114897306163,12.64114897306163,0.1242640169994047,long,stable,False,,,,,,,,,,,,1285213903.8034298,2074967036.959956,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,33,20260849,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,335790889.91233647,,,,0.04881926500002,long,stable,False,,,,,,,,,,,,194763619.0988664,530554509.0112029,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,33,20260849,cashflow_uplift,gross,True,True,True,success,,,,885680442.523868,789753133.156526,95927309.367342,12.146493041937648,12.146493041937648,0.0961649830005626,long,stable,False,,,,,,,,,,,,1285213903.8034298,2074967036.959956,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,33,20260849,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,335790889.91233647,,,,0.0218358110005283,long,stable,False,,,,,,,,,,,,194763619.0988664,530554509.0112029,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,33,20260849,regularized_poisson,gross,True,True,True,success,,,,881594743.5073669,789753133.156526,91841610.35084093,11.62915428822215,11.62915428822215,2.596813641000153,long,stable,False,,,,,,,,0.01,,,,1285213903.8034298,2074967036.959956,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,33,20260849,regularized_poisson,ceded,True,True,True,success,,,,568282392.7896824,335790889.91233647,232491502.87734592,69.23698940672318,69.23698940672318,2.6530220599997847,long,stable,False,,,,,,,,0.1,,,,194763619.0988664,530554509.0112029,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,33,20260849,chain_ladder,gross,True,True,True,success,,,,972135989.5393049,918942030.0526404,53193959.48666453,5.788608829179071,5.788608829179071,0.0534250290002091,long,emerging,False,,,,,,,,,,,,1314230120.470196,2233172150.522836,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,33,20260849,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,445550729.2321248,,,,0.0140554030003841,long,emerging,False,,,,,,,,,,,,205030820.99653944,650581550.2286643,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,33,20260849,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,1039423722.343588,918942030.0526404,120481692.2909478,13.110913240527932,13.110913240527932,0.1146757489996161,long,emerging,False,,,,,,,,,,,,1314230120.470196,2233172150.522836,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,33,20260849,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,445550729.2321248,,,,0.0486560130002544,long,emerging,False,,,,,,,,,,,,205030820.99653944,650581550.2286643,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,33,20260849,cashflow_uplift,gross,True,True,True,success,,,,1053710693.557824,918942030.0526404,134768663.50518358,14.665632770922835,14.665632770922835,0.1014534390005792,long,emerging,False,,,,,,,,,,,,1314230120.470196,2233172150.522836,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,33,20260849,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,445550729.2321248,,,,0.0228369489996111,long,emerging,False,,,,,,,,,,,,205030820.99653944,650581550.2286643,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,33,20260849,regularized_poisson,gross,True,True,True,success,,,,878046608.777943,918942030.0526404,-40895421.2746973,-4.450272153985019,4.450272153985019,2.696963577000133,long,emerging,False,,,,,,,,0.01,,,,1314230120.470196,2233172150.522836,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,33,20260849,regularized_poisson,ceded,True,True,True,success,,,,817521666.8320754,445550729.2321248,371970937.59995055,83.48565341617018,83.48565341617018,2.586631593000675,long,emerging,False,,,,,,,,0.1,,,,205030820.99653944,650581550.2286643,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,33,20260849,chain_ladder,gross,True,True,True,success,,,,1073199625.4355888,1034476974.6133876,38722650.82220125,3.743210508544472,3.743210508544472,0.0543195469999773,long,shock,False,,,,,,,,,,,,1339468456.1822488,2373945430.7956367,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,33,20260849,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,542023894.6689991,,,,0.014496498999506,long,shock,False,,,,,,,,,,,,214246782.2784268,756270676.947426,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,33,20260849,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,1170263125.1490867,1034476974.6133876,135786150.53569913,13.12606794234798,13.12606794234798,0.1166527700006554,long,shock,False,,,,,,,,,,,,1339468456.1822488,2373945430.7956367,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,33,20260849,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,542023894.6689991,,,,0.0479424880004444,long,shock,False,,,,,,,,,,,,214246782.2784268,756270676.947426,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,33,20260849,cashflow_uplift,gross,True,True,True,success,,,,1196076995.0431094,1034476974.6133876,161600020.42972183,15.621422650815036,15.621422650815036,0.0953445759996611,long,shock,False,,,,,,,,,,,,1339468456.1822488,2373945430.7956367,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,33,20260849,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,542023894.6689991,,,,0.021964984999613,long,shock,False,,,,,,,,,,,,214246782.2784268,756270676.947426,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,33,20260849,regularized_poisson,gross,True,True,True,success,,,,1122476839.4934015,1034476974.6133876,87999864.88001394,8.50670116779563,8.50670116779563,2.991619073000038,long,shock,False,,,,,,,,0.0001,,,,1339468456.1822488,2373945430.7956367,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,33,20260849,regularized_poisson,ceded,True,True,True,success,,,,882963170.4492395,542023894.6689991,340939275.7802404,62.901152353890936,62.901152353890936,2.7922393159997227,long,shock,False,,,,,,,,0.1,,,,214246782.2784268,756270676.947426,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,33,20260849,chain_ladder,gross,True,True,True,success,,,,1152921024.3768702,612204993.7536974,540716030.6231728,88.32270826603448,88.32270826603448,0.0714723830005823,long,stable,True,,,,,,,,,,,,1407351978.1264768,2019556971.8801744,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,33,20260849,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,253005457.5214731,,,,0.0206847250001374,long,stable,True,,,,,,,,,,,,238850589.3975889,491856046.9190621,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,33,20260849,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,1176346862.7961514,612204993.7536974,564141869.042454,92.14917793849618,92.14917793849618,0.1212381189998268,long,stable,True,,,,,,,,,,,,1407351978.1264768,2019556971.8801744,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,33,20260849,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,253005457.5214731,,,,0.0480659320000995,long,stable,True,,,,,,,,,,,,238850589.3975889,491856046.9190621,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,33,20260849,cashflow_uplift,gross,True,True,True,success,,,,1152921024.3768702,612204993.7536974,540716030.6231728,88.32270826603448,88.32270826603448,0.1155832080003165,long,stable,True,,,,,,,,,,,,1407351978.1264768,2019556971.8801744,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,33,20260849,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,253005457.5214731,,,,0.0297034380000695,long,stable,True,,,,,,,,,,,,238850589.3975889,491856046.9190621,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,33,20260849,regularized_poisson,gross,True,True,True,success,,,,1088474508.099729,612204993.7536974,476269514.34603167,77.79575782709878,77.79575782709878,3.265383799999654,long,stable,True,,,,,,,,0.01,,,,1407351978.1264768,2019556971.8801744,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,33,20260849,regularized_poisson,ceded,True,True,True,success,,,,787656697.5434339,253005457.5214731,534651240.0219608,211.32004236572004,211.32004236572004,2.4157862510001,long,stable,True,,,,,,,,0.1,,,,238850589.3975889,491856046.9190621,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_break,33,20260849,chain_ladder,gross,True,True,True,success,,,,1265734837.0949728,698547627.2716047,567187209.8233682,81.1952095576782,81.1952095576782,0.0536540509992846,long,emerging,True,,,,,,,,,,,,1441169053.4433792,2139716680.714984,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_break,33,20260849,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,325296152.4202118,,,,0.0143657730004633,long,emerging,True,,,,,,,,,,,,253967964.8309953,579264117.2512071,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_break,33,20260849,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,1377210884.8249946,698547627.2716047,678663257.5533899,97.1534697217598,97.1534697217598,0.1150451580006119,long,emerging,True,,,,,,,,,,,,1441169053.4433792,2139716680.714984,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_break,33,20260849,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,325296152.4202118,,,,0.0496981320002305,long,emerging,True,,,,,,,,,,,,253967964.8309953,579264117.2512071,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_break,33,20260849,cashflow_uplift,gross,True,True,True,success,,,,1374451711.1849103,698547627.2716047,675904083.9133059,96.75848253228772,96.75848253228772,0.0938290819995018,long,emerging,True,,,,,,,,,,,,1441169053.4433792,2139716680.714984,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_break,33,20260849,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,325296152.4202118,,,,0.0215960289997383,long,emerging,True,,,,,,,,,,,,253967964.8309953,579264117.2512071,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_break,33,20260849,regularized_poisson,gross,True,True,True,success,,,,1111616078.5270853,698547627.2716047,413068451.2554807,59.13246787035097,59.13246787035097,3.0887074879992724,long,emerging,True,,,,,,,,0.01,,,,1441169053.4433792,2139716680.714984,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_break,33,20260849,regularized_poisson,ceded,True,True,True,success,,,,1120512398.544265,325296152.4202118,795216246.1240532,244.45916135423792,244.45916135423792,2.6370609729992798,long,emerging,True,,,,,,,,0.1,,,,253967964.8309953,579264117.2512071,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,33,20260849,chain_ladder,gross,True,True,True,success,,,,1398823432.8501744,785707528.2337258,613115904.6164486,78.03360443735802,78.03360443735802,0.0550112380005884,long,shock,True,,,,,,,,,,,,1470573968.2326963,2256281496.4664226,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,33,20260849,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,400625885.1630893,,,,0.0142109899998104,long,shock,True,,,,,,,,,,,,267275899.62866688,667901784.7917563,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,33,20260849,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,1550669090.6768694,785707528.2337258,764961562.4431436,97.3595816451932,97.3595816451932,0.1180242350001208,long,shock,True,,,,,,,,,,,,1470573968.2326963,2256281496.4664226,True,True
