experiment_step,experiment_name,analysis_type,model,basis,scenario_id,history_window_years,history_start_ay,prior_multiplier,pattern_variant,calibration_version,prior_version,scheduled_count,attempted_count,applicable_count,structurally_not_applicable_count,successful_count,failed_count,applicability_rate,conditional_success_rate,unconditional_success_rate
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_shock_no_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_shock_no_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_stable_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_stable_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_stable_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_stable_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_stable_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_stable_no_break,7.0,2018.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_stable_no_break,10.0,2015.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,long_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,short_emerging_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,short_emerging_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,short_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,short_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,short_shock_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,short_shock_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,short_shock_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,short_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,short_stable_no_break,5.0,2020.0,,,,,50,50,50,0,0,50,1.0,0.0,0.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,short_stable_no_break,7.0,2018.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,short_stable_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,inflation_adjusted_chain_ladder,gross,short_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_emerging_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_emerging_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_emerging_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_emerging_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_emerging_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_emerging_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_shock_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_shock_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_shock_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_shock_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_shock_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_shock_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_shock_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_stable_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_stable_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_stable_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_stable_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_stable_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_stable_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_stable_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,long_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,short_emerging_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,short_emerging_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,short_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,short_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,short_shock_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,short_shock_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,short_shock_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,short_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,short_stable_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,short_stable_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,short_stable_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,ceded,short_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_emerging_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_emerging_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_emerging_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_emerging_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_emerging_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_emerging_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_shock_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_shock_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_shock_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_shock_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_shock_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_shock_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_shock_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_stable_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_stable_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_stable_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_stable_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_stable_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_stable_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_stable_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,long_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,short_emerging_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,short_emerging_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,short_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,short_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,short_shock_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,short_shock_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,short_shock_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,short_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,short_stable_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,short_stable_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,short_stable_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson,gross,short_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_emerging_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_emerging_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_emerging_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_emerging_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_emerging_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_emerging_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_shock_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_shock_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_shock_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_shock_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_shock_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_shock_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_shock_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_stable_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_stable_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_stable_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_stable_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_stable_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_stable_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_stable_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,long_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,short_emerging_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,short_emerging_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,short_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,short_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,short_shock_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,short_shock_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,short_shock_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,short_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,short_stable_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,short_stable_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,short_stable_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,ceded,short_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_emerging_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_emerging_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_emerging_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_emerging_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_emerging_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_emerging_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_shock_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_shock_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_shock_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_shock_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_shock_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_shock_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_shock_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_stable_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_stable_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_stable_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_stable_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_stable_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_stable_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_stable_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,long_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,short_emerging_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,short_emerging_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,short_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,short_emerging_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,short_shock_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,short_shock_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,short_shock_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,short_shock_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,short_stable_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,short_stable_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,short_stable_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_poisson_break_interaction,gross,short_stable_no_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_tweedie,ceded,long_emerging_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_tweedie,ceded,long_emerging_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_tweedie,ceded,long_emerging_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_tweedie,ceded,long_emerging_break,15.0,2010.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
26,history_window_sensitivity,history_sensitivity,regularized_tweedie,ceded,long_emerging_no_break,5.0,2020.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_tweedie,ceded,long_emerging_no_break,7.0,2018.0,,,,,50,0,0,50,0,0,0.0,,0.0
26,history_window_sensitivity,history_sensitivity,regularized_tweedie,ceded,long_emerging_no_break,10.0,2015.0,,,,,50,50,50,0,50,0,1.0,1.0,1.0
